"","City","label","prop.change.population.under.18","prop.change.population.young.adult","prop.change.population.middle.aged","prop.change.population.older.adulthood","prop.change.population.race.White","prop.change.population.race.Black","prop.change.population.race.Native","prop.change.population.race.Islander","prop.change.population.race.Other","prop.change.population.race.Latino","prop.change.households.Nonfamily","prop.change.housing.Owner.Occupied","prop.change.population.Owner.Occupied","prop.change.population.Renter.Occupied","prop.change.housing.householder.race.White","prop.change.housing.householder.race.Black","prop.change.housing.householder.race.Native","prop.change.housing.householder.race.Islander","prop.change.housing.householder.race.Other","prop.change.housing.owner.occupied.householder.race.White","prop.change.housing.owner.occupied.householder.race.Black","prop.change.housing.owner.occupied.householder.race.Native","prop.change.housing.owner.occupied.householder.race.Islander","prop.change.housing.owner.occupied.householder.race.Other","prop.change.housing.renter.occupied.householder.race.White","prop.change.housing.renter.occupied.householder.race.Black","prop.change.housing.renter.occupied.householder.race.Native","prop.change.housing.renter.occupied.householder.race.Islander","prop.change.housing.renter.occupied.householder.race.Other","prop.change.household.size.renter.occupied","prop.change.household.size.owner.occupied","prop.change.household.size"
"3723.2","Albuquerque","eligible",-0.25047279013057,-0.0329243571338541,-0.0764370663772106,0.260813860002235,-0.0492411922017983,-0.137840731326379,-0.0253944691586812,0.314031280686228,-0.33083785202029,0.101249038712897,0.212246290987795,-0.063619233820696,-0.083088085992518,0.468865399603184,0.0441894487597669,-0.249841040462428,-0.0851720005639363,0.115101156069364,-0.231700638880438,0.0607602014032145,-0.336469327299522,-0.34333936014888,0.0497965347988422,-0.31107102403826,0.0135632531639188,-0.274892722655224,0.348546074003645,0.312098882814357,-0.105081274798413,0.00979515288999474,-0.110936364310165,-0.0879482594692948
"2402.2","Albuquerque","eligible",-0.0247576869568523,-0.0342552158514505,-0.0590334306523103,0.172413859431462,-0.162948992548144,-0.478589722838454,-0.240239735029704,-0.160264970295989,0.287593712212817,0.0502101557567871,0.114492631937456,-0.0645260862712133,-0.0645639266390774,0.121452588056325,0.0934445719098238,-0.421028973070165,-0.0695108495770502,-0.476599852887091,-0.083625620820339,0.0793242885756396,-0.317382370354891,0.113084665482534,-0.22636668640221,-0.0952203149699721,0.16687545672826,-0.555638536221061,-0.262549060111547,-0.764216366158114,-0.0965015065282893,0.00187694817165149,0.0100362460107727,0.00886434922302275
"204.2","Albuquerque","gentrified",-0.139465101108937,0.202458461378197,-0.105728039855497,0.0604299847792998,-0.164448372367064,-0.0362009132420092,0.495140832392269,-0.284852275807427,2.51385083713851,0.131352118332988,0.128195296523517,-0.00521963510735495,-0.0360777282871577,0.0512996837375478,-0.0738940746753246,0.285984848484848,0.400490348692403,-0.178398569023569,0.216094367588933,-0.0348377709558479,0.267872200880727,0.715356507073925,0.108056377240299,0.0638110705102179,-0.151317451190086,0.292504258943782,0.324417944349801,-0.484471235748919,0.307891214407398,0.00413104757227407,-0.0721090554529284,-0.0410864424592748
"208.2","Albuquerque","gentrified",-0.153191857154478,0.0317982456140351,0.00754916816129622,0.11079529879386,-0.0493440650330026,0.117781432748538,0.405638189677091,0.00886939571150084,0.031798245614035,0.0138539282990085,0.103903667787824,-0.0258838715487545,-0.0184862049688419,0.0572562574796935,0.01334934510012,-0.234201346637462,0.184594791920175,0.563505583948514,-0.0999690258634041,-0.00999210630180235,-0.285664335664336,0.225284090909091,0.650909090909091,-0.0657862407862407,0.123826217603606,-0.190476190476191,0.0793650793650792,0.233560090702948,-0.190476190476191,-0.0533455762566275,-0.0148616228258075,-0.0234943398925006
"2900.2","Albuquerque","eligible",-0.214081323407514,0.113410540941237,-0.114595369043768,0.332985642410112,0.140145902059687,0.126514315473607,0.157359795402772,0.0631298782858339,4.52236908998475,-0.0662838896077278,0.100387254204872,-0.0262724538841178,-0.0108707628422244,0.0198453046699106,0.0177290567059141,0.557125456760049,0.314197955833289,1.28989037758831,-0.133554992263884,0.062133682974882,0.0974481658692185,0.167728097673651,4.64401913875598,-0.212357775691948,-0.0611155026066663,1.18174204355109,0.540053207212533,0.163595756560581,-0.0146971416220889,-0.11036370445566,-0.0711170334154634,-0.0849917984094745
"2000.2","Albuquerque","eligible",-0.0141830700580268,0.19129756220047,-0.180680673284299,-0.133621975489255,0.0874525579361609,0.25731757504051,0.514431955554412,1.66361251341575,-0.279514648010494,-0.0925112035547199,0.0835064935064936,-0.0961332452857876,-0.045852506341367,0.0828347103000175,0.0844699688920793,0.506792058516197,0.947824105718843,1.26373626373626,-0.419448560388158,0.147234969277436,0.578595317725752,0.973244147157191,Inf,-0.378428093645485,0.0626992853216054,0.466851635514019,0.894069543705333,1.0475377426312,-0.43190668365902,-0.0311917600789322,-0.0173994837865349,-0.0351844980416409
"2700.2","Albuquerque","eligible",-0.207434490209741,0.0507078507078506,-0.140865564848689,0.321471547398417,0.150331291290361,0.14597896699064,-0.147256827504024,-0.209274512776458,0.764807609165586,-0.0882380942144039,0.073408609986904,0.0136497661090604,0.0411161826488117,0.0219076441644535,0.0427699734190732,0.0786230814639905,0.00671487603305795,0.208057851239669,-0.160060178731455,0.0428164196123147,0.145952109464082,-0.30478905359179,NA,-0.143000331040571,0.0412008691502431,0.0530428836573215,0.159979796648879,0.221529745042493,-0.168028619161764,-0.0808780232737062,-0.0877346037673217,-0.0833812283747962
"4501.2","Albuquerque","eligible",-0.0754864162108849,-0.0443938850533489,-0.0229677389783118,0.268301023389995,-0.219350290783058,-0.0262229252859576,-0.228847245883021,-0.389857161577775,13.8722316865417,0.0269390886424405,0.102339832042494,-0.0424624344971274,-0.0487375356982572,0.0899380553312459,0.0561460518429727,-0.142561634582911,-0.138459058671825,-0.526152482269504,-0.0637782700530627,0.0335367719040627,-0.162543770473286,-0.460152182619143,-0.505139500734214,-0.0271253163370512,0.114191226534384,-0.116331096196868,0.124669513931259,-0.558165548098434,-0.121295528240706,-0.0229066413432778,-0.0514031426816519,-0.0404034205773183
"4300.2","Albuquerque","eligible",-0.0588047243657546,0.00167370999170506,-0.120124349878968,0.269726630748352,-0.0188495231815825,0.121383538666204,-0.054542016488919,-0.85135656797407,8.03008849557522,0.00628336592938365,0.0557136906414884,-0.0285141632850528,-0.0739329534558469,0.0989759812683843,-0.01060234158365,-0.0170329670329671,0.0391365777080062,-0.901703296703297,0.0114831414319469,0.0387056579783852,-0.201196172248804,0.071336898395722,-0.797636363636364,-0.0684848484848485,-0.092848200312989,0.251851851851852,-0.00895061728395065,-1,0.08439934399344,0.0305495625074912,-0.0601814746965881,-0.0258269066917178
"4401.2","Albuquerque","eligible",-0.0381774535128109,-0.0321334066378669,-0.0292977232259186,0.12992383794262,0.0928889380275731,1.5080604534005,-0.35038974743005,0.219196053736356,13.6303526448363,-0.0137857524507398,0.195363016757607,-0.0186489058039961,-0.0408042036023381,0.123751266332243,0.0246099160520287,2.76784015223597,-0.439494853386385,Inf,-0.0609383005196517,-0.00503500431285222,1.09424083769634,-0.326851159311892,Inf,-0.0235712549981223,0.115817146195414,5.82926829268293,-0.634146341463415,Inf,-0.157427937915743,0.0481856038072576,-0.0454964518011656,-0.0216668360230201
"904.2","Albuquerque","eligible",-0.0124702158762232,0.116286207849991,-0.102249083349415,0.0381542005615147,-0.273415027235078,0.158889578513796,-0.0652486395838324,0.0947807933194154,5.84237995824635,0.317225785867568,0.0237142691961447,-0.0625967588645331,-0.0616644227759074,0.0737152237753601,-0.120334555828121,0.3671388101983,0.0101428747382683,0.590402266288952,0.79835136766823,-0.0829095623399801,0.341441565600882,0.022050716648291,0.839691289966924,0.6148401323043,-0.153725903725904,0.327853433116591,-0.0468498637512722,0.353473193473193,0.855089355089355,0.0549196026903034,0.0518191841234839,0.0521569798349804
"205.2","Albuquerque","eligible",-0.111062416253558,0.0818440296869917,-0.0939949321691869,0.12494244940832,-0.0935733432514251,0.0232270052647879,0.0117943012953488,0.0232270052647877,-0.386063796841127,0.0888447691294637,0.0772931753346499,-0.0633870883985211,-0.0586528451830039,0.0796310380638362,-0.0750092973337427,0.282883475971034,0.173531662010925,0.0263067807768268,0.247602902100168,-0.0246115141735385,-0.414655942806077,0.251172922252011,1.73941018766756,0.0422900631324051,-0.121451787069804,0.760907914853581,0.0973145380737833,-0.400452781371281,0.402018111254851,-0.0267387115721367,-0.033063813800994,-0.036206634299879
