Gent_Label,Data.Measurement.Year,Census.Tract.Code,prop.change.population.under.18,prop.change.population.young.adult,prop.change.population.middle.aged,prop.change.population.older.adulthood,prop.change.population.race.White,prop.change.population.race.Black,prop.change.population.race.Native,prop.change.population.race.Islander,prop.change.population.race.Other,prop.change.population.race.Latino,prop.change.households.Nonfamily,prop.change.housing.Owner.Occupied,prop.change.population.Owner.Occupied,prop.change.population.Renter.Occupied,prop.change.housing.householder.race.White,prop.change.housing.householder.race.Black,prop.change.housing.householder.race.Native,prop.change.housing.householder.race.Islander,prop.change.housing.householder.race.Other,prop.change.housing.owner.occupied.householder.race.White,prop.change.housing.owner.occupied.householder.race.Black,prop.change.housing.owner.occupied.householder.race.Native,prop.change.housing.owner.occupied.householder.race.Islander,prop.change.housing.owner.occupied.householder.race.Other,prop.change.housing.renter.occupied.householder.race.White,prop.change.housing.renter.occupied.householder.race.Black,prop.change.housing.renter.occupied.householder.race.Native,prop.change.housing.renter.occupied.householder.race.Islander,prop.change.housing.renter.occupied.householder.race.Other,prop.change.household.size.renter.occupied,prop.change.household.size.owner.occupied,prop.change.household.size
Ineligible,2000-2010,206,-0.108442976,0.048747133,-0.096677004,0.158948794,-0.062669188,0.204056614,0.610832497,0.952524239,1.147776663,0.037300976,0.252966772,0.006062004,0.004855571,-0.016385994,-0.024889685,0.280810478,0.899233844,0.603797468,0.014166046,-0.02123656,0.195600367,0.992667278,0.217741114,0.012148459,-0.056847008,0.734104046,0.783649876,4.202312139,0.040462428,-0.037294551,-0.067480334,-0.063717137
Ineligible,2000-2010,123,-0.078954683,0.22764531,-0.110588963,0.044653767,-0.123346289,0.02879668,0.524552396,0.279862442,0.325697736,0.18493911,0.172067743,-0.021346951,-0.041535775,0.149376351,-0.013718595,0.102217241,0.589592211,0.463102921,-0.24313534,-0.002469129,0.213602015,0.437160281,0.383932122,-0.276292376,-0.047832838,-0.046648551,0.699689441,0.830434783,-0.188784585,0.052458662,-0.026246632,-0.006104442
Ineligible,2000-2010,601,-0.075594138,0.222617538,-0.090602968,3.24E-04,-0.12410707,0.263721458,0.396052364,0.386830473,-0.510530421,0.216947621,0.091333705,-0.072066327,-0.074880071,0.152940292,-0.050199531,0.445263975,0.173214286,0.767342033,0.629464286,-0.03095467,-0.083818915,0.956701031,0.975515464,0.489584074,-0.064941913,0.853379879,-0.029310247,0.50973236,0.690212699,0.04538313,-0.007126063,0.003613775
Eligible,2000-2010,901,0.037717244,-0.016345241,0.031547662,-0.096404614,-0.305050777,-0.078066354,-0.067631801,-0.350930264,3.76785794,0.125765186,-0.017889019,0.10343009,0.205898684,0.013545756,0.033548644,0.126112627,-0.0642469,-0.26831299,-0.024430903,0.008627235,-0.161107277,0.069588222,-0.254676081,0.007968524,0.036010828,0.191337089,-0.059217496,-0.264523049,-0.029136918,-0.007957053,0.042787807,0.002808553
Ineligible,2000-2010,4722,-0.062542775,-0.120623069,-0.079459292,0.79372254,-0.107091835,0.593492014,-0.271318702,0.031719452,1.664527629,0.236415747,0.174289792,-7.72E-04,0.024850197,0.091153983,0.003279172,0.255133476,0.357793753,0.144885265,-0.22062156,0.060978887,-0.163789474,0.986,0.023090909,-0.423670588,-0.050542601,0.652649285,0.254664355,0.233978133,-0.073386384,-0.023295217,-0.08432605,-0.056449304
Ineligible,2000-2010,3502,-0.14291109,-0.037300624,-0.215972438,0.421196388,-0.04576548,0.013104543,-0.216050056,-0.105409574,-0.670741024,0.090969565,0.09155617,0.005436118,-0.003859541,0.025324005,0.002227853,-0.354079147,0.259545663,-0.321456882,-0.00390198,-7.15E-04,-0.443228602,0.175406284,-0.350433369,0.013421623,0.016553744,-0.039039039,0.537537538,-0.039039039,-0.039039039,-0.001050831,-0.062931818,-0.05417044
Eligible,2000-2010,3723,-0.25047279,-0.032924357,-0.076437066,0.26081386,-0.049241192,-0.137840731,-0.025394469,0.314031281,-0.330837852,0.101249039,0.212246291,-0.063619234,-0.083088086,0.4688654,0.044189449,-0.24984104,-0.085172001,0.115101156,-0.231700639,0.060760201,-0.336469327,-0.34333936,0.049796535,-0.311071024,0.013563253,-0.274892723,0.348546074,0.312098883,-0.105081275,0.009795153,-0.110936364,-0.087948259
Ineligible,2000-2010,401,-0.167145731,0.349419977,-0.170348258,0.059225968,-0.087213418,0.340151116,0.069189313,1.034695726,11.52203699,0.097432982,0.113407599,-0.058051865,-0.077051232,0.166893032,-0.041497763,0.519801373,0.277431548,1.111882801,0.028788622,-0.017503754,0.820320715,0.418431726,0.805276742,-0.108414344,-0.071325654,0.325351691,0.137102312,1.80155642,0.087663081,0.01858786,-0.047721135,-0.031390966
Ineligible,2000-2010,300,-0.149003354,0.162523842,-0.201958687,0.153748261,-0.076536981,0.036246704,0.031695707,0.315692204,0.13255469,0.2358072,0.068244087,-0.071931591,-0.070347578,0.12324929,-0.01282971,0.340234733,0.042988773,0.497909408,-0.223974644,0.001170089,0.29120603,-0.246796482,0.210505653,-0.217450891,-0.009609022,0.256623072,0.031075341,0.566963183,-0.282684266,-0.012581864,-0.024620312,-0.025078727
Ineligible,2000-2010,3002,-0.175059231,-0.058632566,-0.208403716,0.488155628,0.013003456,1.022890237,0.739950034,0.337355212,12.21621622,-0.043261976,0.065321735,0.002122816,-0.008124169,0.051342383,0.02363642,1.200814362,-0.231913201,1.583564686,-0.160706387,0.019084127,0.289045936,-0.484381625,1.363250883,-0.135127299,0.042225666,8.546632124,0.301813472,Inf,-0.208063472,-0.030587177,-0.095997405,-0.082333122
Ineligible,2000-2010,4728,-0.059908421,0.030533497,-0.201509976,0.502611264,-0.285280259,0.232364533,0.590534314,0.379060456,2.192269574,0.333345745,0.153982848,0.015733023,-0.052143409,0.222953978,-0.029873226,0.189745492,0.779041305,0.031732419,-0.015121398,-0.032681317,0.15960396,0.50990099,0.409240924,0.023856671,-0.025181097,0.291479821,1.260089686,-0.418834081,-0.108263933,0.231764061,-0.10256589,-0.036783177
Eligible,2000-2010,2402,-0.024757687,-0.034255216,-0.059033431,0.172413859,-0.162948993,-0.478589723,-0.240239735,-0.16026497,0.287593712,0.050210156,0.114492632,-0.064526086,-0.064563927,0.121452588,0.093444572,-0.421028973,-0.06951085,-0.476599853,-0.083625621,0.079324289,-0.31738237,0.113084665,-0.226366686,-0.095220315,0.166875457,-0.555638536,-0.26254906,-0.764216366,-0.096501507,0.001876948,0.010036246,0.008864349
Gentrified,2000-2010,204,-0.139465101,0.202458461,-0.10572804,0.060429985,-0.164448372,-0.036200913,0.495140832,-0.284852276,2.513850837,0.131352118,0.128195297,-0.005219635,-0.036077728,0.051299684,-0.073894075,0.285984848,0.400490349,-0.178398569,0.216094368,-0.034837771,0.267872201,0.715356507,0.108056377,0.063811071,-0.151317451,0.292504259,0.324417944,-0.484471236,0.307891214,0.004131048,-0.072109055,-0.041086442
Gentrified,2000-2010,208,-0.153191857,0.031798246,0.007549168,0.110795299,-0.049344065,0.117781433,0.40563819,0.008869396,0.031798246,0.013853928,0.103903668,-0.025883872,-0.018486205,0.057256257,0.013349345,-0.234201347,0.184594792,0.563505584,-0.099969026,-0.009992106,-0.285664336,0.225284091,0.650909091,-0.065786241,0.123826218,-0.19047619,0.079365079,0.233560091,-0.19047619,-0.053345576,-0.014861623,-0.02349434
Ineligible,2000-2010,3806,-0.309682821,-0.205566909,-0.122328939,1.055067921,-3.69E-04,1.222612732,-0.253186275,0.233764368,-0.374589491,-0.011593494,0.295303424,0.001533652,-0.014228542,0.143999077,-0.006741119,1.854653829,-0.351215039,-0.026822558,0.038055938,-0.005715412,1.332049307,-0.363986553,-5.50E-04,0.015569859,-0.016300366,Inf,-0.211538462,-0.211538462,0.152366864,0.031957014,-0.124884521,-0.110786733
Ineligible,2000-2010,3707,-0.022229899,4.74E-04,-0.105059678,0.13110757,-0.126286724,0.471008508,0.414970089,-0.219892319,-0.373869347,0.25388762,-0.005303608,-0.016995645,-0.054825791,0.069960522,-0.045179605,0.529442384,0.618545467,-0.109974124,0.033137815,-2.20E-04,0.431049436,0.252168257,-0.089332177,-0.053917317,-0.097721334,0.523701585,0.67596955,-0.12931338,0.057423027,0.048086683,-0.036347268,-7.77E-04
Ineligible,2000-2010,4604,-0.14945663,0.100031614,-0.130714398,0.424689888,-0.219870561,-0.631582818,-0.032715383,0.380882177,0.080690399,0.095115858,-0.039595829,-0.041714367,-0.062378273,0.405968133,0.04326786,-0.512736119,0.16221459,-0.48025186,-0.042339065,0.060287492,-0.468474576,0.138983051,-0.762711864,-0.100391134,-0.038786765,-0.768382353,0.158088235,-0.305147059,0.24271776,0.078979391,-0.018455399,-0.005088925
Ineligible,2000-2010,203,-0.099011383,0.106631561,-0.009467739,-0.022356212,-0.114545669,-0.031206322,1.398105479,0.051800649,Inf,0.098822325,0.056324844,-0.074913503,-0.088498116,0.091869245,-0.085304323,0.269483418,1.123177843,-0.009183673,0.27567602,-0.028172953,0.071052632,2.213157895,0.428070175,0.117620137,-0.119437939,0.253333333,0.952307692,-0.154,0.302807018,0.014603175,-0.035380423,-0.016751008
Ineligible,2000-2010,4720,-0.117385011,-0.143648799,-0.036365763,0.345703034,-0.097612456,-0.041225031,0.251203741,0.401087522,0.551973871,0.186983969,0.237503931,0.006673774,-0.013797124,0.046340199,-0.005804476,-0.213486829,0.030012161,0.486448923,0.236365834,9.02E-04,-0.251002808,0.497994384,0.364244886,0.083370939,-0.038706845,-0.161515222,-0.138316038,0.981873112,0.604373471,-0.005704337,-0.0777728,-0.060796051
Ineligible,2000-2010,111,-0.082308539,0.151339746,-0.05389,0.045908196,-0.108104214,0.629944746,0.050197635,0.193449101,-0.491058069,0.31947908,0.545025848,-0.068069692,-0.095671688,0.696473103,-0.020335305,0.216240071,-0.388281621,0.482026799,0.081518094,-0.036460564,0.378438478,-0.431120628,0.544101152,0.505857161,0.115332761,-0.346733668,-0.477386935,0.567839196,-0.738693467,0.03398714,-0.089820082,-0.066769638
Ineligible,2000-2010,4713,-0.004193741,0.175578958,-0.140255858,0.004758363,-0.098883144,-0.462796685,-0.261018738,0.197738198,2.037772616,0.048127732,0.280566775,-0.071343352,-0.070706876,0.45507642,0.182273425,-0.280804144,-0.109049314,0.786068722,-0.189537696,0.176471049,-0.342062769,-0.131456003,0.923282114,-0.19872289,0.41116865,-0.246516735,-0.104119318,NA,-0.243916084,-0.054682485,0.00320473,0.003035553
Ineligible,2000-2010,109,-0.133707059,0.124711,-0.080041358,0.121437421,-0.106721523,0.04026938,0.6171048,0.247704049,-0.712068296,0.328321109,0.34693287,-0.071823964,-0.068540939,0.345104674,-0.035381866,0.007401316,1.119140625,1.233072917,0.073035038,-0.029726764,0.260218768,1.062176166,0.804404145,0.091740323,0.001969644,-0.342857143,0.734126984,4.111111111,-0.132936508,-0.053900709,-0.047278554,-0.05043972
Ineligible,2000-2010,4712,-0.006586557,-0.188321683,0.10523729,0.74067264,-0.40260042,-0.196402814,-0.086490517,-0.359451518,3.910871694,0.151965659,-0.023996537,-0.065861285,-0.064234073,0.554847157,0.042160002,-0.107866602,-0.129894587,-0.184177836,-0.018171104,0.044835827,-0.167216096,-0.100971922,-0.48626967,-0.001570783,0.136736737,0.531531532,-0.364698031,Inf,-0.197027536,0.002137621,0.048983842,0.048429163
Ineligible,2000-2010,4724,-0.265971635,0.167839702,-0.167216546,1.146501695,-0.137514807,0.448951359,-0.048757543,0.191879343,1.565851364,0.169001066,0.600309827,-0.003151612,-0.018680561,0.173380738,0.015427928,0.144034999,0.245429405,0.039531802,-0.122842731,0.025169485,0.100752715,0.421322804,-0.073050346,-0.200132153,-0.076538724,0.258823529,-0.100840336,Inf,0.541416567,0.022826323,-0.111301363,-0.096398515
Ineligible,2000-2010,4602,-0.120035537,0.003396516,-0.170298851,0.437830163,-0.172388521,0.243266865,-0.260100311,0.415942818,-0.84267302,0.098066647,0.098108573,-0.030878515,-0.04650583,0.216812619,-0.001486334,-0.082627502,0.324603015,0.310532141,-0.042303436,0.03534612,0.041262384,0.394258847,0.893204334,-0.154926141,-0.187765813,-0.383657588,0.059338521,-1,0.590032287,-0.014407404,-0.0443221,-0.040317271
Eligible,2000-2010,2900,-0.214081323,0.113410541,-0.114595369,0.332985642,0.140145902,0.126514315,0.157359795,0.063129878,4.52236909,-0.06628389,0.100387254,-0.026272454,-0.010870763,0.019845305,0.017729057,0.557125457,0.314197956,1.289890378,-0.133554992,0.062133683,0.097448166,0.167728098,4.644019139,-0.212357776,-0.061115503,1.181742044,0.540053207,0.163595757,-0.014697142,-0.110363704,-0.071117033,-0.084991798
Eligible,2000-2010,2000,-0.01418307,0.191297562,-0.180680673,-0.133621975,0.087452558,0.257317575,0.514431956,1.663612513,-0.279514648,-0.092511204,0.083506494,-0.096133245,-0.045852506,0.08283471,0.084469969,0.506792059,0.947824106,1.263736264,-0.41944856,0.147234969,0.578595318,0.973244147,Inf,-0.378428094,0.062699285,0.466851636,0.894069544,1.047537743,-0.431906684,-0.03119176,-0.017399484,-0.035184498
Eligible,2000-2010,2700,-0.20743449,0.050707851,-0.140865565,0.321471547,0.150331291,0.145978967,-0.147256828,-0.209274513,0.764807609,-0.088238094,0.07340861,0.013649766,0.041116183,0.021907644,0.042769973,0.078623081,0.006714876,0.208057851,-0.160060179,0.04281642,0.145952109,-0.304789054,NA,-0.143000331,0.041200869,0.053042884,0.159979797,0.221529745,-0.168028619,-0.080878023,-0.087734604,-0.083381228
Ineligible,2000-2010,3201,-0.140933605,-0.001713312,-0.139888591,0.397644093,-0.101300536,-0.795666068,-0.299726937,-0.498453077,Inf,0.077260723,0.197536119,-6.24E-04,0.012338951,0.049353029,0.038994225,-0.580833805,-0.396400679,-0.685625354,-0.036550114,-0.007119207,-0.056287425,-0.292215569,-0.62251497,0.007910709,0.182018343,-0.730945439,-0.581470684,-1,-0.113702624,-0.003936218,-0.047553838,-0.034656758
Ineligible,2000-2010,4717,-0.041620285,-0.231890658,0.064113314,1.110738677,-0.178974727,-0.029979324,0.241041446,0.381647599,-0.468318856,0.270284038,0.04782225,0.054987071,-0.003785747,0.005795729,-0.006727627,-0.060789817,0.257295096,0.186370757,-0.09269934,-0.001924089,0.332962724,-0.072257944,0.957897196,-0.084754424,-0.021781714,-0.241708896,0.439276032,-0.165423733,-0.08705742,0.035613976,-0.078628959,-0.024785359
