Gent_Label,Data.Measurement.Year,Census.Tract.Code,prop.change.population.under.18,prop.change.population.young.adult,prop.change.population.middle.aged,prop.change.population.older.adulthood,prop.change.population.race.White,prop.change.population.race.Black,prop.change.population.race.Native,prop.change.population.race.Islander,prop.change.population.race.Other,prop.change.population.race.Latino,prop.change.households.Nonfamily,prop.change.housing.Owner.Occupied,prop.change.population.Owner.Occupied,prop.change.population.Renter.Occupied,prop.change.housing.householder.race.White,prop.change.housing.householder.race.Black,prop.change.housing.householder.race.Native,prop.change.housing.householder.race.Islander,prop.change.housing.householder.race.Other,prop.change.housing.owner.occupied.householder.race.White,prop.change.housing.owner.occupied.householder.race.Black,prop.change.housing.owner.occupied.householder.race.Native,prop.change.housing.owner.occupied.householder.race.Islander,prop.change.housing.owner.occupied.householder.race.Other,prop.change.housing.renter.occupied.householder.race.White,prop.change.housing.renter.occupied.householder.race.Black,prop.change.housing.renter.occupied.householder.race.Native,prop.change.housing.renter.occupied.householder.race.Islander,prop.change.housing.renter.occupied.householder.race.Other,prop.change.household.size.renter.occupied,prop.change.household.size.owner.occupied,prop.change.household.size
Eligible,2000-2010,10408,-0.179760018,-0.029440224,-0.060015524,0.703996057,-0.384987974,Inf,-0.439163971,2.124657875,NA,0.008003721,1.070551701,-0.138875204,-0.116881548,0.712383129,0.34106759,-0.087971275,-0.493317375,-1,-0.79732695,0.327375551,-0.47044335,-0.3947924,NA,-0.786188395,0.428126217,0.033112583,-0.741721854,-1,-0.838576159,-0.134836299,-0.090458446,-0.112638882
Ineligible,2000-2010,10347,-0.097250739,-0.046036314,0.02183761,0.355001526,-0.373927278,-0.606792059,-0.653977011,6.785517241,NA,0.029428323,0.060705972,0.006505803,-5.29E-04,-1.60E-04,0.296285184,-0.682304786,-0.636919755,1.541561713,-0.950165457,0.281411126,-1,-0.663315508,1.52513369,-0.937440382,0.351950699,0.30078125,-0.56640625,NA,-0.984514509,-0.005068166,-0.02495947,-0.020404086
Ineligible,2000-2010,4312,-0.082288211,-0.002784259,-0.127840701,0.245870411,-0.214665065,-0.010999795,-0.729443893,0.052022817,-0.383132075,0.088088771,0.136388156,-0.020746088,-0.014874104,0.014360579,0.062261747,0.010662489,0.167315175,0.167315175,-0.410021211,0.034401762,-0.096935262,-0.503314394,0.390719697,-0.36534617,0.106117378,0.080681818,0.585,0.0461,-0.434039024,-0.060220098,-0.045223189,-0.052860453
Ineligible,2000-2010,4107,-0.090551129,-0.121410764,-0.122708374,0.316013946,-0.285367277,-0.565006169,-0.275010281,Inf,NA,0.039995622,-0.060167677,-0.055458844,-0.067315461,0.684835262,0.110408059,-0.499766667,0.667444444,Inf,-0.546684791,0.121332889,-0.529240363,0.588813776,Inf,-0.629711874,0.128185907,-0.396551724,0.206896552,Inf,-0.329501916,-0.092687699,-0.078870072,-0.072249118
Ineligible,2000-2010,4106,-0.069413071,-0.138950354,-0.034107972,0.290415674,-0.10031306,-0.035729352,-0.089299943,-0.375519961,Inf,0.004520203,0.58640479,-0.043937866,-0.037172511,0.09349251,0.161493986,-0.169640688,0.056820942,-0.754666567,-0.463191917,0.140745733,-0.486783496,0.026433008,0.026433008,-0.463087475,0.223876147,0.014941022,0.065688073,-1,-0.471559633,-0.108718634,-0.094075905,-0.099074278
Eligible,2000-2010,4105,-0.025336736,-0.090038813,0.016818545,0.092800598,-0.050581779,-0.328411035,-0.654329209,0.037012372,Inf,0.00872003,0.075388255,-0.046800872,-0.065040145,0.079805986,0.180771585,-0.365789167,0.578094925,-0.757216165,-0.415336888,0.115948103,-0.320788763,0.528225284,-1,-0.346419376,0.254556539,-0.418828892,0.627279102,-0.690042076,-0.460871057,-0.027738819,-0.080272237,-0.060725589
Eligible,2000-2010,4201,1.10E-05,-0.069060419,-0.016353263,0.071339593,-0.215282164,-0.338189776,-0.468188213,-0.667617633,-0.290917618,0.025310069,0.426068955,-0.0489925,-0.083253499,0.153630404,0.306808115,-0.240571888,0.003530005,-0.665489998,-0.553583397,0.270119351,-0.360467711,-0.246265517,-1,-0.562159013,0.445105556,0.7824,0.145828571,-0.1088,-0.562576147,-0.032785882,-0.088262726,-0.0650463
Ineligible,2000-2010,10311,-0.123759334,0.034297296,-0.171123575,0.877295577,-0.302466862,-0.269006331,0.283637273,-0.522367526,-0.486545091,0.092169459,0.006316031,-0.073489726,-0.085894669,0.271817409,0.143157417,-0.297149626,1.782116062,-0.350839586,-0.398972209,0.160415648,-0.39944194,1.402232239,-0.168458071,-0.442186286,0.105636146,-0.147435897,Inf,-0.732051282,-0.299329502,-0.002894666,-0.035805572,-0.022176313
Ineligible,2000-2010,10339,-0.064438131,-0.177294333,0.261636683,0.467008523,-0.393679582,-0.200024361,-0.14985683,-0.220729437,Inf,0.122964053,0.054838187,0.001013998,0.120726092,9.08E-04,0.228410428,1.65525187,-0.173333789,0.682136123,-0.685248835,0.238069889,1.863561442,-0.05717243,1.197909002,-0.70204858,0.176761767,0.820571429,-0.595428571,-0.367857143,-0.580789474,-0.143210521,-0.05317956,-0.066823502
Eligible,2000-2010,10335,-0.151264337,-0.016834327,0.073574949,1.221187434,-0.584341679,-0.225520074,Inf,Inf,-1,0.03043146,0.033313369,0.020465445,0.002770903,-0.018032276,0.01690576,-0.55350874,-0.711694215,Inf,0.243304037,0.027446465,-0.562463127,-0.71747619,Inf,0.205574697,-0.035850207,NA,NA,NA,0.51205505,0.043289324,-0.05166036,-0.038443034
Gentrified,2000-2010,10319,-0.096529669,-0.051324684,-0.036112538,0.357283463,-0.326676099,-0.324686031,-0.494571022,-1,NA,0.102155197,0.135511663,0.012297983,-0.007501446,0.174766562,0.242838187,-0.509167006,-0.754890658,-1,-0.747408816,0.2484209,-0.51512993,-0.723228673,-1,-0.787669786,0.154126129,NA,-1,NA,-0.231282051,0.341723206,-0.044400062,-0.021007028
Ineligible,2000-2010,10344,-0.233740125,0.11656145,0.005766965,1.115394199,-0.343926915,-0.289234513,0.433377065,-0.139973761,Inf,0.007382909,0.533316853,-0.06133807,-0.060198328,0.585517993,0.644122573,-0.233739837,-0.233739837,-0.744579946,-0.94568099,0.599491874,-0.183667582,-0.183667582,-0.727889194,-0.947694948,1.229205324,NA,NA,NA,-0.944417792,-0.076083038,-0.111261337,-0.10932668
Ineligible,2000-2010,10340,-0.082043633,-0.047667027,-0.054371074,0.537035314,-0.48312613,0.751311258,0.171445658,0.751311258,-1,0.084931063,0.060094173,-0.093636304,-0.098263923,0.799983457,0.157113324,-0.132,-0.78245614,Inf,-0.69298695,0.168085915,-0.521163522,-0.679708041,Inf,-0.684934545,0.077840555,Inf,-1,NA,-0.653170732,0.069673931,-0.029815312,-0.020665348
Gentrified,2000-2010,10405,-0.124212105,-0.061878465,-0.04834044,0.744872048,-0.313271198,-0.435529734,0.935326625,Inf,NA,-0.010285383,1.099786837,-0.048863304,-0.069558018,0.485906784,0.114608853,-0.716139928,1.294535585,Inf,-0.848607961,0.109685023,-1,1.148789474,NA,-0.840961305,0.144301822,0.290413793,7.387689655,Inf,-0.884784483,0.001844931,-0.132399264,-0.112563477
Eligible,2000-2010,4103,-0.136002519,-0.022725197,-0.102470365,0.63128016,-0.36240177,0.210505837,-0.141004262,-0.342711763,0.265888457,0.023932224,0.735264735,-0.199776518,-0.148374507,0.219656837,0.133816614,-0.037433155,0.12987013,-0.018181818,-0.382575758,0.157038439,0.635906643,0.022441652,0.363255536,-0.46251091,0.11915007,-0.363709033,0.145323741,-0.363709033,-0.313943259,-0.178013491,-0.084573381,-0.136224077
Eligible,2000-2010,3903,-0.033643426,-0.032889182,-0.092624468,0.287365943,-0.2006658,-0.32804508,-0.630962973,Inf,5.135240572,0.006794213,0.22662925,-0.130725414,-0.15224691,0.181604197,0.125614948,0.153969046,-0.639384673,-0.670294558,-0.24750605,0.192316319,-0.051779935,-0.431067961,-1,-0.425061137,0.065140097,0.195786865,-0.739101048,0.434944238,-0.037315891,-0.028951995,-0.085963417,-0.056245833
Eligible,2000-2010,3902,-0.103337112,-0.10260693,0.030016338,0.221505021,-0.284075179,0.365370908,-0.097953154,4.309775753,NA,0.016369395,0.470279821,-0.094350645,-0.076327704,0.277818726,0.190704257,0.935255814,0.016009302,Inf,-0.547760112,0.209295519,0.068435484,-0.084198157,NA,-0.517018541,0.117541961,1.121625,1.65203125,Inf,-0.635800952,-0.13838,-0.072292734,-0.087268115
Eligible,2000-2010,3901,-0.075657796,-0.091775912,-0.004701627,0.21646423,-0.444287638,0.354068716,-0.297890295,1.632911392,0.053164557,0.026930103,0.3583913,-0.075342876,-0.100918342,0.185429011,0.077786415,-0.022834646,0.237742782,NA,-0.184945027,0.089697016,-0.471606648,-0.135356333,NA,-0.167884485,0.061572552,0.744525547,1.180656934,NA,-0.214963504,-0.032581287,-0.090113566,-0.070472055
Ineligible,2000-2010,3803,-0.157658856,0.012350033,-0.071524002,0.362092223,-0.371355865,0.216041026,-0.179172308,-0.635187692,-1,0.023699332,0.334929905,-0.035903538,-0.043717318,0.133215302,0.054422227,0.735390232,0.611433787,-0.008348439,-0.167324499,0.055053519,0.37144169,0.714302112,0.028581267,-0.243064885,0.062369558,1.673595506,0.336797753,NA,-0.013573391,-0.077815269,-0.096944377,-0.09092887
Ineligible,2000-2010,4317,-0.014818681,0.073596037,-0.098966154,-0.02444199,-0.237577844,0.180364113,-0.262653848,0.002459178,10.05134412,0.100762349,-0.015318433,-0.115157606,-0.151999804,0.024417492,1.22E-04,0.38299545,-0.291031567,-0.213419905,-0.123090122,0.033241723,1.142000324,NA,-0.464499919,-0.496446468,-0.001463488,0.355755634,-0.300209079,-0.215408282,-0.096576126,0.035626153,-0.01509151,0.024934767
Ineligible,2000-2010,4318,-0.117031544,0.00635125,-0.058922488,0.143382001,-0.325184489,-0.084181816,-0.132734748,-0.284589433,NA,0.149991165,0.212474423,0.005851162,0.002968488,-0.023907828,0.02121138,-0.098270754,-0.100716429,0.193600092,-0.245821454,0.016384507,-0.086774994,-0.100980716,0.234779538,-0.215559288,0.062366799,-0.140512139,-1,0.02807971,-0.332046382,-0.013681372,-0.044732852,-0.041882539
Eligible,2000-2010,980000,-1,-1,-1,29.11342593,16.69931973,-1,-1,-1,-1,-1,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
