Gent_Label,Data.Measurement.Year,Census.Tract.Code,prop.change.population.under.18,prop.change.population.young.adult,prop.change.population.middle.aged,prop.change.population.older.adulthood,prop.change.population.race.White,prop.change.population.race.Black,prop.change.population.race.Native,prop.change.population.race.Islander,prop.change.population.race.Other,prop.change.population.race.Latino,prop.change.households.Nonfamily,prop.change.housing.Owner.Occupied,prop.change.population.Owner.Occupied,prop.change.population.Renter.Occupied,prop.change.housing.householder.race.White,prop.change.housing.householder.race.Black,prop.change.housing.householder.race.Native,prop.change.housing.householder.race.Islander,prop.change.housing.householder.race.Other,prop.change.housing.owner.occupied.householder.race.White,prop.change.housing.owner.occupied.householder.race.Black,prop.change.housing.owner.occupied.householder.race.Native,prop.change.housing.owner.occupied.householder.race.Islander,prop.change.housing.owner.occupied.householder.race.Other,prop.change.housing.renter.occupied.householder.race.White,prop.change.housing.renter.occupied.householder.race.Black,prop.change.housing.renter.occupied.householder.race.Native,prop.change.housing.renter.occupied.householder.race.Islander,prop.change.housing.renter.occupied.householder.race.Other,prop.change.household.size.renter.occupied,prop.change.household.size.owner.occupied,prop.change.household.size
Ineligible,2000-2010,6700,-0.007249612,0.039774237,0.012272016,-0.040541343,-0.208278871,0.017927166,-0.244266195,-0.332730018,-0.712101407,0.237590347,0.086947397,-0.027746781,-0.012552208,0.181163126,0.048924245,-0.081240768,-0.042959133,-0.28221935,-0.039075489,0.01770049,0.049977075,0.012477893,-0.295410121,0.049977075,0.164720066,-0.289428076,-0.147313692,-0.086407527,-0.188637732,0.063904231,-0.010727585,0.011641926
Eligible,2000-2010,6802,0.154938928,-0.094336335,0.116790991,-0.188518873,-0.525642754,-0.713536374,-0.48348221,-0.16137217,-0.114540931,0.165795254,-0.214628951,-0.108546197,0.027757437,0.049113191,-0.003886596,0.944728313,-0.444363339,-0.046151722,0.043129203,-0.125072825,-1,0.454349667,0.064417907,0.19335203,0.287906022,Inf,-0.626068719,-0.158654618,-0.112610841,-0.009368681,0.271116952,0.138729233
Ineligible,2000-2010,6900,0.052452812,-0.041423617,0.048257961,-0.083313833,-0.325690059,0.54582708,-0.40292429,-0.130261166,6.961009464,0.090560836,-0.070362414,-0.078020592,-0.008891219,0.031303886,-0.02478228,-0.153349574,0.481638246,-0.079927813,0.093694598,-0.102507485,NA,3.591482301,-0.288498119,0.386815062,0.166363686,-0.241111111,-0.494074074,1.403148148,-0.139925926,-0.013251071,0.126052429,0.067052617
Ineligible,2000-2010,7002,-0.084337836,0.001675474,0.034746956,0.124283052,-0.249335401,0.297444986,-0.076105109,-0.067356104,Inf,0.06931526,-0.016296025,-0.078651507,-0.101488517,0.063188664,0.209743518,-0.128625337,0.058962264,-0.115996719,-0.245221355,0.067072813,0.103386809,0.324064171,-0.103498217,-0.13836648,0.429319372,-0.237696335,-0.115183246,-0.047120419,-0.30947168,0.020885925,-0.00565244,0.011710654
Ineligible,2000-2010,7003,-0.054791672,0.002369171,-0.007647116,0.112742058,-0.355519898,-0.223736973,-0.374175544,0.775850366,-0.583429542,0.107159091,0.020505454,-0.070729478,-0.07373506,0.265222944,0.035377988,-0.015522107,-0.070555033,0.521966134,-0.117971839,0.010427426,0.272966193,-0.08107753,0.699838269,-0.122908068,0.157392744,-0.424875828,-0.096233444,0.095474614,-0.134507013,0.055205854,0.026347891,0.032398452
Ineligible,2000-2010,7004,0.017951252,-0.069344192,0.042001209,0.003538803,-0.298526675,0.629260601,-0.165406427,0.151875852,0.599637681,0.216704722,-0.054988381,-0.009766215,-0.013383267,0.040585873,-0.004672974,0.367205543,0.831078852,0.16426097,-0.031231538,-0.018489327,0.725862069,0.294396552,0.136192529,0.018882426,0.043389071,0.004895105,1.512237762,0.256118881,-0.087314371,0.091041465,0.068090205,0.077643844
Eligible,2000-2010,7100,-0.012556771,-0.052169791,0.05871191,0.047761913,-0.306798028,-0.055568051,-0.199322795,-0.077740629,0.614426692,0.045185808,-0.063085352,-0.041752693,0.015187207,-0.013315577,0.413254077,0.230109204,0.666599567,-0.036953978,-0.342148808,0.23676694,0.224092551,0.734131113,-0.192533184,-0.266296369,0.717343004,0.261009261,0.59700186,0.981585982,-0.403642309,-0.009100549,0.105887891,0.04712475
Ineligible,2000-2010,7201,-0.027649376,0.012162301,-0.042429726,0.077162134,-0.132990982,0.35253258,0.325326465,0.155485984,-0.417659584,0.306200522,0.011316522,0.017410552,0.020837978,-0.030969028,0.035404387,-0.357115719,0.285768563,0.129459443,-0.235787959,0.006824851,-0.115364007,0.990430984,0.102765416,-0.162835064,0.093638053,-0.535530055,-0.142517024,0.185199171,-0.260088575,0.034326473,0.03605224,0.035535361
Ineligible,2000-2010,7202,-0.042841746,0.006445295,-0.004945348,0.069024883,-0.15486621,2.490292077,0.104117703,0.170524782,5.895455079,0.130843863,-0.074205595,-0.054802491,-0.089776565,0.239648514,0.036776427,1.928474164,1.196355623,0.131455927,-0.164177564,0.073924874,Inf,0.689963768,0.126642512,-0.263052329,-0.039618332,0.643080715,1.464621072,0.408354898,0.064853704,0.135403605,-0.002702113,0.036244411
Ineligible,2000-2010,7300,-0.145273841,0.004801927,0.030769374,0.218955438,-0.120398462,-0.062805504,-0.651867611,0.026927021,0.02505648,0.092911766,0.17693662,-0.030341932,0.046554764,0.018672321,0.026459775,0.340574866,-0.06372549,0.125794592,-0.123360809,-0.022981626,0.622160665,0.216620499,0.023888538,0.111068949,0.126279863,0.106321839,-0.170258621,0.649175412,-0.213049077,-0.053278689,0.022160665,-0.013942991
Ineligible,2000-2010,7400,-0.084931717,0.057228082,-0.014572594,0.117402037,-0.263809979,-0.549406551,-0.249010919,-0.141221898,Inf,0.203900039,-0.097083045,-0.107057033,-0.122561883,0.140691373,0.050717271,-0.788590909,-0.154363636,0.902681818,-0.017418476,0.006315659,-1,-0.052978304,0.420532544,0.097044935,0.173547733,-0.753595583,-0.260786749,Inf,-0.139272243,0.037942582,0.005379456,0.032834094
Ineligible,2000-2010,7500,-0.064137399,0.04903537,-0.017583361,0.082279926,-0.231627602,-0.095780961,-0.585566274,-0.109016017,-0.616039342,0.191576601,-0.027176326,-0.076801963,-0.056902195,0.103217548,0.02354565,-0.036310821,0.385303195,0.176597254,-0.016174032,-0.004953932,0.043859649,0.043859649,0.110136452,0.106076449,0.113608146,-0.146804836,0.848589522,0.409626793,-0.156078696,0.022649836,0.038653367,0.037407283
Ineligible,2000-2010,7600,-0.019754843,-0.046235386,-0.02897558,0.155689029,-0.246688204,-0.05257579,-0.577327583,0.24688363,-0.85317695,0.127711566,0.133583268,-0.052753425,-0.021892676,0.02332741,-0.041576829,-0.359858861,0.173592089,0.088239937,0.120088229,-0.014166387,-0.361752516,0.148845471,0.063745806,0.189742882,-0.05674626,-0.306818182,0.15530303,0.130187747,0.067291748,-0.040487507,-0.010376907,-0.022758111
Eligible,2000-2010,7700,-0.021788552,0.074928017,-0.01737913,-0.034547452,-0.298851954,-0.406116477,-0.350830023,-0.407316242,-0.356626183,0.24074704,-0.064728318,-0.051867459,-0.025038634,0.026485005,0.052223141,-0.410275503,0.253164557,-0.283905967,0.108386076,0.032240519,-0.359166667,0.2015625,0.281666667,0.287949346,0.103600184,-0.501545411,0.281740371,-0.679564907,-0.030834121,0.032757945,0.098019494,0.06930983
Eligible,2000-2010,7801,2.477604725,-0.414226702,-0.301007589,0.929030313,-0.897277024,-0.998381136,-0.798020855,1.472140583,-0.913173599,0.783500085,-0.269795222,-0.135283815,2.183994231,3.762252904,0.17529234,0.327645051,-0.170221843,-0.170221843,-0.083815192,0.348917749,-1,-0.04040404,-0.616161616,-0.162534435,-0.003659835,Inf,NA,Inf,0.001642725,0.142381806,0.02405877,0.053992626
Eligible,2000-2010,7802,-0.028697381,-0.057016054,0.005005598,0.398877439,-0.108136929,8.332510913,0.387265136,-0.126896068,Inf,-0.004902876,0.142547955,-0.117948042,-0.037126329,0.081847133,0.3599216,9.343065693,-0.204379562,-0.425385239,-0.126541616,-0.177112907,NA,2.908713693,-0.218257261,0.015499146,0.600044256,9.007056452,-0.444052419,-0.555241935,-0.160136196,-0.040379887,-0.01304227,-0.034670407
Ineligible,2000-2010,7902,-0.142021982,-0.029888046,0.022445202,0.564887057,0.014969614,0.320122671,0.24468709,3.692272759,0.037239241,-0.046519514,0.227727508,-0.076261137,-0.014527452,0.082447336,0.207413308,2.901236559,-0.419170736,4.581769231,-0.320789406,0.255993249,-0.025389755,-0.339993062,2.411135857,-0.380965464,0.167093545,7.874565826,-0.594583562,5.454229692,-0.284465052,-0.147347685,-0.064748385,-0.101503623
Ineligible,2000-2010,8000,-0.139680293,0.187433559,-0.049745523,0.046819323,-0.141083293,0.025943888,-0.340833473,0.377460949,-0.54394874,0.169718738,0.110612359,-0.091025129,-0.088727211,0.075841318,-0.044588642,0.169344035,-0.244368522,0.264290773,0.210899305,-0.079133844,2.983024334,-0.146494786,0.479409038,0.422508691,0.0545,-0.1651875,-0.354763986,0.038023438,0.041056437,-0.048663785,-9.04E-04,-0.020671739
Ineligible,2000-2010,8100,-0.044413305,-0.08861204,0.121318182,0.073601911,-0.20532906,0.555631778,-0.451847255,0.435638142,-0.856436186,0.145125949,-0.111554914,-0.0514506,0.018230573,0.063202914,-0.062424329,0.846772395,-0.327499387,1.168118535,0.0417286,-0.044074701,0.983678611,-0.241837277,1.424496081,0.092310903,-0.06925203,0.74165859,-0.391028465,0.999990726,-0.010460774,-0.023245711,0.049049729,0.01251023
Eligible,2000-2010,8200,-0.0152959,-0.147287227,0.023613632,0.450505636,-0.370520411,0.663673131,-0.286997229,-0.617166126,-0.847213692,0.069000623,-0.027278776,0.019940701,0.062135525,-0.026283418,0.211851621,0.21720196,-0.326577614,-0.5318454,-0.163415347,0.13871506,0.514705882,0.009803922,-0.650452489,-0.137612709,0.278375422,0.044979079,-0.47751046,-0.104303646,-0.173968918,-0.036021219,0.020032463,-0.013132767
Gentrified,2000-2010,8301,-0.004104015,-0.014192687,-0.053020983,0.222240775,-0.22428277,-0.52681249,-0.342795124,-0.266963793,0.095341459,0.013592582,0.001580219,-0.225032633,-0.222571082,0.285158436,0.824143822,-0.278862242,-0.055652936,0.211912065,-0.296146655,0.811786885,-0.147005445,0.84815487,0.990320629,-0.306191048,0.831685603,-0.375298805,-0.544488712,-0.305887561,-0.291486888,0.027593688,0.007184968,0.013077649
