Gent_Label,Data.Measurement.Year,Census.Tract.Code,prop.change.population.under.18,prop.change.population.young.adult,prop.change.population.middle.aged,prop.change.population.older.adulthood,prop.change.population.race.White,prop.change.population.race.Black,prop.change.population.race.Native,prop.change.population.race.Islander,prop.change.population.race.Other,prop.change.population.race.Latino,prop.change.households.Nonfamily,prop.change.housing.Owner.Occupied,prop.change.population.Owner.Occupied,prop.change.population.Renter.Occupied,prop.change.housing.householder.race.White,prop.change.housing.householder.race.Black,prop.change.housing.householder.race.Native,prop.change.housing.householder.race.Islander,prop.change.housing.householder.race.Other,prop.change.housing.owner.occupied.householder.race.White,prop.change.housing.owner.occupied.householder.race.Black,prop.change.housing.owner.occupied.householder.race.Native,prop.change.housing.owner.occupied.householder.race.Islander,prop.change.housing.owner.occupied.householder.race.Other,prop.change.housing.renter.occupied.householder.race.White,prop.change.housing.renter.occupied.householder.race.Black,prop.change.housing.renter.occupied.householder.race.Native,prop.change.housing.renter.occupied.householder.race.Islander,prop.change.housing.renter.occupied.householder.race.Other,prop.change.household.size.renter.occupied,prop.change.household.size.owner.occupied,prop.change.household.size
Eligible,1990-2000,19400,0.117032655,-0.049801405,0.212990128,-0.238416111,-0.191342179,0.029466896,-0.483906277,Inf,-1,3.936965079,0.130067246,-0.141250219,-0.187998221,0.067751232,-0.115053241,0.003598446,-0.317680992,Inf,12.30522066,0.062021296,-0.039681462,NA,Inf,Inf,-0.174807191,0.016004542,-0.354856851,Inf,9.644861954,0.004293695,-0.069704856,-0.02437632
Eligible,1990-2000,12600,-0.041664627,-0.114504892,0.235968192,-0.052670858,-0.297960436,0.080973376,3.883596315,0.068286694,0.220899079,3.273146776,-0.025189351,0.099698321,0.084258446,-0.042898762,-0.316330715,0.106129815,Inf,-0.366065931,Inf,-0.423495175,0.268222019,Inf,NA,Inf,-0.175467723,0.025548813,Inf,-0.315611814,Inf,0.073955221,0.019167365,0.047394559
Eligible,1990-2000,15900,-0.381855931,-0.050657546,0.859040785,-0.086726292,-0.099721745,0.522750887,-0.435738298,0.692785105,5.347944143,1.620215242,0.199147305,-0.13145167,0.191433566,0.339200749,-0.139210478,1.531915929,-0.125523013,0.009011909,6.870292887,-0.139090864,2.020477816,Inf,0.258532423,2.020477816,-0.138352684,1.416411043,-0.439672802,-0.066121336,11.60736196,-0.111040533,-0.0525616,-0.108072252
Eligible,1990-2000,17000,-0.275567799,0.326433944,0.03737919,-0.23339809,1.018106452,-0.294857056,-0.496033902,-0.452210763,Inf,0.932337543,0.480948953,-0.092559638,-0.083970483,0.127393025,0.792451859,-0.324008076,0.322017252,-0.712729845,3.406724173,0.570367488,-0.180223147,-0.028757292,1.913728125,NA,0.870112383,-0.463023719,0.606649696,-0.887960272,3.016624241,-0.108543532,-0.108832937,-0.116625413
Ineligible,1990-2000,15404,-0.068511012,-0.078114575,-0.021429138,0.102521153,-0.09856417,0.502374093,0.110999329,0.041561871,Inf,11.63761737,0.271166324,-0.153995316,-0.150408255,0.343975282,-0.059780519,0.532600777,4.387323944,-0.251760563,24.14084507,-0.021508593,0.061326658,Inf,1.122653317,Inf,-0.098518436,0.568588969,0.375201288,-0.828099839,14.81481481,-0.052388621,-0.07277977,-0.074635675
Ineligible,1990-2000,15502,-0.041696113,-0.133728038,0.219494763,-0.019848771,-0.091500059,1.728305469,2.19434629,2.850961916,Inf,2.42697803,0.35901489,-0.024302716,-0.009183156,0.017056012,-0.066037509,1.393032499,4.184903749,2.456602499,3.666413374,-0.035113792,1.302754821,2.188429752,0.700495868,1.83415978,-0.115365841,1.372998152,5.972513089,10.95287958,8.960732984,-0.09447882,-0.059225344,-0.073406113
Ineligible,1990-2000,19114,-0.027025107,-0.327746209,0.316536142,0.137809235,-0.06168075,1.719900057,NA,2.278858491,Inf,0.854707833,-0.015926349,0.038072016,0.029477809,-0.209812638,-0.049489946,1.431428729,NA,5.326187756,Inf,-0.050179575,1.369955157,NA,5.094170404,Inf,-0.040253358,1.844770153,NA,NA,NA,0.059724889,5.10E-04,0.008910819
Ineligible,1990-2000,17902,-0.134930142,-0.167633349,-0.103234382,0.387282055,0.003988356,0.169593997,2.23030723,-0.490875491,0.615153615,1.038170038,0.254769206,0.021419364,-0.002331555,-0.136697739,3.32E-05,-0.10094552,1.2476362,-0.276622832,1.2476362,-0.010671368,0.742064739,-0.266499057,0.297732437,-0.266499057,0.026060175,-0.671296296,Inf,-0.753472222,Inf,-0.154823759,-0.0946957,-0.107121052
Eligible,1990-2000,10903,-0.037214964,-0.105327626,0.254529619,-0.088023615,-0.380028642,0.109143932,-0.062427477,1.667080913,-0.72819608,0.739227627,0.04803765,0.122287899,0.091317546,-0.069106147,-0.401822002,0.158588618,-0.682571924,0.292986054,Inf,-0.42034308,0.184298938,-1,0.110628856,Inf,-0.38576384,0.136210546,-0.420606061,0.448484848,Inf,0.005851905,-0.041215597,-0.013709916
Ineligible,1990-2000,15624,0.253174187,-0.29944775,0.135988038,1.227886194,-0.213246162,3.180845828,-0.574495846,1.37492293,Inf,3.089786416,0.057910663,0.178380292,0.071143738,-0.057137982,-0.14836869,2.368224626,0.514212246,0.925307676,8.091324025,-0.054192907,0.703298893,Inf,0.479757266,-0.352606196,-0.234556607,3.814515041,-0.572154921,1.549816464,125.534642,0.091482704,-0.076497183,0.016275508
Ineligible,1990-2000,15625,-0.088463518,-0.310726479,0.356731331,0.907576645,-0.104521544,0.769608933,1.522333586,1.9765025,Inf,0.930543407,0.296709061,0.154378495,0.167982448,-0.366873439,-0.079612783,0.764165857,0.160528093,1.163975928,1.227988001,-0.06765687,0.659657329,0.225618013,1.107942528,1.403172574,-0.145529014,1.384041905,0.090427385,0.736068249,1.598944894,-0.066681091,-0.07095219,-0.081245444
Ineligible,1990-2000,18904,0.053066331,-0.03383309,0.096921753,-0.111773324,-0.042030797,-0.141907661,0.213200303,0.497994872,3.718001177,9.537481229,0.054289922,0.017131552,-0.085832704,0.07590905,-0.091241337,-0.08812773,0.99002347,0.117781003,10.49513557,-0.026642982,0.184762882,-0.510873626,2.426342538,NA,-0.168476473,-0.114550765,4.040778951,-0.084411241,10.64698574,0.145531155,-0.054192009,0.051478158
Ineligible,1990-2000,18905,-0.173462437,0.012266162,0.07936398,0.108503151,-0.134847709,0.031269192,0.653175447,2.893673858,0.287569339,4.74192498,0.042513645,-0.13757353,-0.195573076,0.092320987,-0.077964614,0.020964332,0.357021171,2.812298201,4.445989824,-0.042599522,0.740675551,Inf,0.966865029,0.966865029,-0.08268921,-0.046029742,-0.13189043,2.830995238,5.253876844,0.034825631,-0.079511423,-0.012768419
Ineligible,1990-2000,18410,-0.125926398,0.104058893,-0.076520855,0.086027021,-0.058881851,0.456701075,0.725152133,1.288467115,Inf,0.535806167,0.238037752,-0.053791679,-0.103290485,0.074526995,-0.056588054,0.380833305,2.210971365,1.307885669,7.830171255,-0.022066886,-0.151621452,Inf,1.205784225,Inf,-0.080020115,0.501450357,1.313045145,1.313045145,6.710150484,-0.039533499,-0.11806035,-0.069373064
Eligible,1990-2000,15803,0.140692542,-0.04462358,0.120447167,-0.376274177,-0.260192427,-0.653137709,-0.659166217,0.492734442,9.225013496,20.55045534,-0.184952658,-0.02535038,-0.23548239,0.021142139,-0.118385486,-0.560320336,2.033583239,0.617911061,18.63402485,-0.031532708,-0.258931919,NA,-1,NA,-0.130833067,-0.565025233,2.027213287,0.681785159,18.59279711,0.486066118,0.140676796,0.458099139
Ineligible,1990-2000,18000,0.06976654,-0.074021963,0.073665777,-0.043073105,-0.013604642,0.300583962,0.702183888,1.491000811,Inf,0.339247748,0.058060535,0.009501047,-5.98E-04,0.001399806,-0.016363851,-0.014561391,0.408930851,2.182966707,Inf,-0.008242475,-0.072644172,-0.072644172,0.987191059,Inf,-0.031080427,0.031108925,0.592666709,5.028021407,Inf,0.010132485,-0.017153642,-0.007405088
Ineligible,1990-2000,15622,-0.067246477,-0.263644594,0.692665118,-0.149452131,-0.092429483,0.302299559,0.310321938,1.714238301,Inf,2.142098525,0.202182717,0.231946441,0.231963816,-0.362707057,-0.079737392,0.430335886,0.10340197,3.413607878,5.620411817,-0.061564914,0.46061056,-0.641737033,1.866103739,2.224366707,-0.164587492,0.677083333,1.722222222,Inf,Inf,-0.079393939,-0.054653429,-0.057092862
Eligible,1990-2000,10501,-0.020249835,-0.083695781,0.344160396,-0.167075122,-0.026427194,0.536438152,0.049474004,0.930660488,0.878006112,2.074447875,0.178129758,-0.001737886,0.008400788,-0.024906059,-0.018975901,0.340705234,1.517565115,1.746434671,1.517565115,-0.01609249,0.161799416,Inf,1.751215971,6.336575923,-0.02595208,0.601331471,0.139568215,NA,-0.088345428,-0.056476134,-0.015598914,-0.027614076
Ineligible,1990-2000,19117,0.114966214,-0.301737109,0.099398897,0.246271576,-0.101655921,0.907464156,-0.552286123,3.768159423,Inf,0.288254806,-0.328718301,0.538707667,0.265932316,-0.64637501,-0.084182332,0.831951287,-0.277055465,1.391867949,5.885186046,-0.123201678,2.663486062,-0.548059839,313.5682506,Inf,-0.02373153,0.147300886,Inf,-0.592708186,26.56007944,0.556771145,-0.114336075,0.075040762
Eligible,1990-2000,19200,-0.123960874,-0.053100264,0.285105514,-0.13366172,-0.146702545,0.453999012,-0.140564373,-0.545423872,Inf,1.350170176,0.208802458,0.028341346,0.055955973,-0.031365814,-0.148766167,0.343999077,0.070598592,-0.616272906,3.154410097,-0.062534779,0.247130776,-0.506123043,2.210200223,1.963261745,-0.251127479,0.390502559,0.47684479,-0.898771135,3.809256863,-0.056410284,-0.016906468,-0.039151927
Eligible,1990-2000,19600,0.178160244,0.018006505,-0.019679748,-0.16645553,-0.382183991,0.440753452,-0.189223058,0.598388829,Inf,21.27793917,0.019715989,-0.035478449,-0.24557493,0.179513853,-0.219580928,0.45263019,-0.194834184,0.587326895,63.41326531,-0.045702067,0.621863354,2.005217391,0.202086957,Inf,-0.330482551,0.403177078,-0.621752266,0.786169856,61.41087613,0.346885435,-0.066755853,0.169136683
Gentrified,1990-2000,16300,-0.060602274,-0.072736738,0.419501786,-0.22022216,1.060422972,-0.116313084,2.111754967,-0.222061258,7.298013245,1.370860927,0.339928561,-0.100704787,-0.146881332,0.081437827,0.760886173,-0.13465223,-0.523760331,-0.365013774,Inf,1.224193548,-0.132902044,NA,Inf,NA,0.562778071,-0.128382767,-0.55704698,-0.704697987,Inf,-0.083878006,-0.133517362,-0.107098358
Eligible,1990-2000,16000,-0.270790021,0.47025641,0.093189964,-0.231896129,3.399038462,-0.233113147,-0.061538462,0.876923077,0.407692308,4.764835165,0.115308509,0.080610022,-0.064348227,-0.230186195,1.202781967,-0.087229407,Inf,NA,Inf,0.166666667,-0.015625,NA,NA,NA,1.561846154,-0.117390913,Inf,NA,Inf,-0.084322794,-0.01497006,-0.060461783
Ineligible,1990-2000,15300,0.087101703,-0.243507493,0.07244378,0.075925477,-0.048705747,1.793516274,0.298578111,0.338325565,Inf,1.835470822,0.358252513,0.030736849,0.003082116,-0.138254345,-0.037565275,1.710487224,0.421645106,0.41907432,2.411948255,-0.037912229,2.633721472,0.655101522,0.266827209,1.896427664,-0.039846253,0.738930066,-0.006325676,1.981022971,Inf,-0.045228428,-0.078093082,-0.073298914
Ineligible,1990-2000,19106,0.014314957,-0.239376594,0.331682042,0.79253866,-0.080584189,0.154813972,0.199209395,2.109283471,Inf,2.353886439,0.092304546,0.163474615,0.050134339,-0.077880977,-0.051206389,0.236986244,0.660977172,1.387654685,1.629880523,-0.018862738,-0.023032733,-1,0.835486611,-0.048266202,-0.067433884,0.417621226,Inf,1.806603639,3.510612992,0.035177973,-0.062389711,0.010359454
Ineligible,1990-2000,15802,0.207097478,0.101099659,0.038519665,-0.306219219,-0.346540289,0.312709704,-0.288226663,0.785260987,15.60804453,13.77874201,5.07E-04,-0.044839985,-0.168144319,0.090231871,-0.198597531,0.409866547,-0.116621507,0.914852793,10.10532963,-0.068379553,1.656370974,NA,0.271666956,6.121334951,-0.263032452,0.317091021,-0.134293834,1.087683715,10.20756521,0.237137026,0.004868923,0.152184908
Ineligible,1990-2000,19109,-0.130214624,-0.164402538,0.125091997,0.673524492,-0.189478537,0.675770894,-0.058334714,0.470838704,3.372017397,2.716070429,0.440912784,-9.98E-05,-0.018872607,0.073209037,-0.162247911,0.747695119,0.122607652,0.365386723,6.769343039,-0.146470725,0.799872447,0.421363101,0.281921442,6.580603204,-0.226833335,0.616317194,-0.146770353,1.50173372,7.05022172,0.003700315,-0.083872298,-0.065992123
Ineligible,1990-2000,15401,-0.065890742,-0.305222137,0.100476963,0.379217095,-0.025101723,0.047526283,-0.254016497,0.06358985,0.192976818,2.594108953,0.369956105,0.110419185,0.095731634,-0.301565293,-0.022840258,0.136791473,-0.196025328,0.103145869,1.98619164,-0.011024832,0.211195549,-0.844851125,-0.006550063,-0.379404501,-0.114689997,0.33870104,2.052238372,NA,5.104476744,-0.052393114,-0.087789022,-0.080001161
Ineligible,1990-2000,18405,-0.046412513,-0.259536892,0.134346465,0.433496629,-0.028090965,0.377447403,0.952718556,0.490232582,Inf,0.754020878,0.247611597,0.023655966,0.02386837,-0.138756158,-0.024520239,0.521046471,1.028061962,0.320908778,-0.239476764,-0.026232332,0.68401565,Inf,0.346593397,0.114422121,-0.020593418,0.3214915,-0.119005667,0.174659111,-1,-0.07877551,-0.074398622,-0.074829269
Ineligible,1990-2000,18401,-0.161331423,-0.093977014,0.079360026,0.460617186,-0.049091586,0.168544435,0.454607593,0.79112129,Inf,1.139128814,0.128746021,-0.031570429,-0.053611802,0.060137738,-0.052044884,0.311775044,0.499171479,0.671298574,1.011388401,-0.027323994,0.01248325,-1,0.548043888,4.418153607,-0.072316851,0.456624984,0.701799486,0.701799486,0.60725507,-0.041877052,-0.093241603,-0.071561667
Ineligible,1990-2000,10801,-0.002128619,-0.102305158,0.093810375,0.036299769,-0.204216553,1.112820979,2.664049587,0.796275339,2.358712121,1.952047953,0.305534085,0.010168262,-0.038671053,0.053006982,-0.173232352,1.131560025,2.077268234,0.758438991,3.396097477,-0.133052447,1.344169723,Inf,0.740738704,4.222216111,-0.22713372,1.010227022,1.669721898,0.779814599,3.15290073,0.022692355,-0.087509774,-0.040863022
Gentrified,1990-2000,13700,0.053480816,-0.189432181,0.341502098,-0.107416063,-0.269427366,0.015206502,1.271458636,4.368902232,Inf,0.806842097,0.051106277,0.064805247,-0.019434607,0.0186473,-0.470175808,0.036495498,2.723486683,3.061985472,NA,-0.205256571,-0.004955381,Inf,NA,NA,-0.492916893,0.060932262,1.109004739,3.218009479,NA,0.039194516,-0.087832941,-0.011195769
Ineligible,1990-2000,11100,-0.073698037,-0.194494892,0.4271795,-0.139635427,-0.06389003,0.935657919,1.049713683,1.0647299,4.856324809,0.861312536,0.188240488,-0.023030672,-0.03269518,0.055082668,-0.057578437,1.076278836,2.426704095,0.5664933,3.895291564,-0.04902051,1.541136225,5.012829376,0.202565875,4.010691147,-0.08357478,0.560845611,-0.099512148,Inf,3.502439261,-0.029676052,-0.011198553,-0.014973999
Ineligible,1990-2000,13202,-0.076075804,-0.144083468,0.339242555,-0.074878659,-0.094832936,4.013428388,-0.644495006,1.140436321,NA,3.510791632,0.329809986,0.011856288,0.009308082,-0.018976089,-0.07581083,2.382410445,-0.243931783,1.147921071,7.505767442,-0.058910054,2.202324675,-0.766497159,0.961423864,Inf,-0.112841011,2.552463415,1.906560976,2.875414634,2.875414634,-0.051940689,-0.065398855,-0.061159013
Ineligible,1990-2000,18301,-0.1098647,-0.14122998,0.026995901,0.325610195,-0.059777331,0.381179233,0.120883423,0.828284089,5.892056172,1.954864397,0.266227662,0.04617345,0.026505071,-0.085127463,-0.042050797,0.169246246,1.625630911,0.919870485,1.27554679,-0.031730224,0.293469059,Inf,1.300601621,Inf,-0.092771904,0.245874199,0.930704857,0.655382756,0.3514934,-0.037438838,-0.06819482,-0.055084406
