"","Data.Measurement.Year","Census.Tract.Code","prop.change.population.under.18","prop.change.population.young.adult","prop.change.population.middle.aged","prop.change.population.older.adulthood","prop.change.population.race.White","prop.change.population.race.Black","prop.change.population.race.Native","prop.change.population.race.Islander","prop.change.population.race.Other","prop.change.population.race.Latino","prop.change.households.Nonfamily","prop.change.housing.Owner.Occupied","prop.change.population.Owner.Occupied","prop.change.population.Renter.Occupied","prop.change.housing.householder.race.White","prop.change.housing.householder.race.Black","prop.change.housing.householder.race.Native","prop.change.housing.householder.race.Islander","prop.change.housing.householder.race.Other","prop.change.housing.owner.occupied.householder.race.White","prop.change.housing.owner.occupied.householder.race.Black","prop.change.housing.owner.occupied.householder.race.Native","prop.change.housing.owner.occupied.householder.race.Islander","prop.change.housing.owner.occupied.householder.race.Other","prop.change.housing.renter.occupied.householder.race.White","prop.change.housing.renter.occupied.householder.race.Black","prop.change.housing.renter.occupied.householder.race.Native","prop.change.housing.renter.occupied.householder.race.Islander","prop.change.housing.renter.occupied.householder.race.Other","prop.change.household.size.renter.occupied","prop.change.household.size.owner.occupied","prop.change.household.size","Gent_Label"
"96","1990-2000",30200,-0.387721280602637,0.200039224457551,0.0769673994106976,-0.288447215611104,0.00170868188554264,0.766188613646241,NA,0.483598435462842,Inf,-0.230853345670185,0.170482225656878,-0.0853840579710144,-0.170820924540818,0.0367790772344274,-0.0123483386923901,0.898,NA,-0.137272727272727,0.898,0,NA,NA,NA,NA,-0.0139960682756269,0.870818915801615,NA,-0.14962776554472,0.870818915801615,-0.0841510087319205,-0.18812821527503,-0.10359236453202,"Ineligible"
"97","1990-2000",30300,0.528639669512142,-0.216072363375436,0.0771254344139004,0.120621086596589,-0.0445618530639995,0.283526858735458,-0.588585610647466,0.690787197058499,0.851364752086401,0.439950362733868,-0.0104075144442976,0.0838542769082342,0.0914462936319374,-0.0829847721023297,-0.0251839065925819,-0.068716567990647,0.214177645558861,0.71817591352669,-0.494092647683808,-0.0223166296271108,-0.159819494584837,-1,1.29140137840499,NA,-0.0287822470243768,-0.0283761233565836,2.79639947437582,0.581833114323259,-0.47272229522558,-0.0597821704428828,-0.0115894042731066,-0.0396406889983675,"Ineligible"
"98","1990-2000",30400,-0.0999688306271811,0.15993300724882,0.00593360176996294,-0.310112289100662,-0.011799307064041,8.20589558955896,-0.582666066606661,0.838256611375423,0.565002250225022,0.0433348334833484,0.0869082069481773,0.0692981950728827,0.0811641499345466,-0.0208031252192092,-0.0311126929452992,249.048951048951,0.000195804195804227,1.10041118881119,1.00039160839161,-0.00728835728803869,Inf,-1,Inf,NA,-0.0367229539977896,202.001718213058,1.03001718213058,1.03001718213058,1.03001718213058,-0.0468784983810263,-0.0307161526897705,-0.0415526770420286,"Gentrified"
"99","1990-2000",30500,0.238712895984036,-0.15542302546543,0.139767045037416,0.366049116760017,-0.00961579465129924,-0.657664799655321,0.0697975010771219,1.59807964547301,-1,-0.211728157101068,0.0276060661468332,0.252049893345033,0.436711520041589,-0.00278463026439375,-0.0269231225601292,0.787991104521868,Inf,1.6819866567828,0.0727946627131207,-0.0179806759127787,0.428051001821494,NA,0.507387168589354,Inf,-0.0304714640198512,1.035,Inf,6.1225,0.0175000000000001,-0.0515339233038347,-0.0410814553884598,-0.0385897975445576,"Ineligible"
"100","1990-2000",401,0.0159438775510204,0.0152848195645691,0.102409638554217,-0.0803798042059463,-0.0118447333093218,-0.387352309344791,0.205357142857143,0.327662549522256,0.317857142857143,-0.180511182108626,0.0289586217124777,0.00196286367817196,0.0433975778096107,-0.0105982063350719,-0.0517818250686531,-0.469313988930777,-0.508756868131868,0.545618634414366,0.141808360558361,-0.0539839739650096,-0.579759333539031,NA,0.225701943844493,0.470842332613391,-0.0513690109964751,-0.463212614253856,-0.508574928542262,0.688189657243052,0.123257306189115,0.00782115167240998,0.0569572765984403,0.0175373154543555,"Ineligible"
"101","1990-2000",40100,0.202864894194249,-0.0934134744864376,0.194647740424135,-0.108923738151541,-0.039495944701791,-0.0740070098581613,0.176971520738012,4.32806916280231,Inf,0.141996481718645,-0.0141948851626272,0.167718706709532,0.136264069525057,-0.120138341355981,-0.0295513665078883,2.90883190883191,-0.0227920227920227,1.93162393162393,0.368091168091168,-0.00745435879123332,0.673704414587332,-1,-0.163147792706334,Inf,-0.051963026122006,Inf,Inf,3.83020050125313,-0.331203007518797,-0.0227623854155938,-0.0513796527872023,-0.0217298402081011,"Ineligible"
"102","1990-2000",402,-0.152091129608236,0.0618318727065773,-0.016018268493516,-0.0869147862215453,0.00439684914993555,-0.0726736390453204,9.67283950617284,0.0203653646533146,1.00520014964459,-0.182688958551028,0.158875253231199,-0.117745630621167,-0.096534995689585,0.141360696916252,-0.0584814275016305,-0.134179780639008,3.45278969957082,0.192441987342693,0.372943490701001,-0.0986379453189726,2.02823529411765,NA,0.244480257856567,Inf,-0.0445835013725005,-0.233240346498312,3.19321685508736,0.267283316204179,0.257965056526208,-0.00593750373061033,-0.0674609354167778,-0.0301030644378283,"Ineligible"
"103","1990-2000",40200,0.169029729662265,-0.107271506031601,0.00598782802172632,-0.0749126665804115,-0.417490385984902,3.32808716707022,-1,0.0472902280811885,Inf,15.3849014181944,0.0190548176181743,0.220996044666856,0.0806434200582965,-0.0226899945325314,-0.210275337563039,3.9852256089445,6.19180087847731,0.198633479746218,10.1472913616398,-0.0109890109890109,NA,NA,NA,Inf,-0.293358983390685,4.31301034295046,6.66467065868263,0.277445109780439,10.688622754491,0.0780600960241678,-0.0779061194396659,0.0366958223455078,"Ineligible"
"104","1990-2000",40300,-0.0153964653206893,-0.0298649643763012,0.143403959028494,-0.102250816888126,-0.132589750201383,12.0038751625488,0.0239271781534461,0.165534128323603,-0.658690940615518,4.44429572774271,0.122047100257934,0.101333980111569,0.0249893432760119,-0.023981808778572,-0.0762997059824944,8.60973863229502,-0.0547798066595058,0.0712495524525601,6.44360902255639,-0.0103962436782997,NA,NA,0.716500553709856,0.716500553709856,-0.144073687869308,9.44230100799444,0.0271115745568301,0.0651527439848607,7.95054372113809,-0.0190161907675786,-0.138175541877586,-0.0745270820363009,"Ineligible"
"105","1990-2000",40401,-0.132924475508503,-0.016556118668682,0.094784763751953,0.040976120254971,0.0120123581620043,1.5170692431562,-1,-0.383574879227053,Inf,-0.374328502415459,0.21672247706422,0.33575,0.324574669187146,-0.137694124183914,0.00325782092772387,0.898,NA,-0.446416666666667,-0.593285714285714,-0.000453058142461579,NA,NA,0.0656934306569343,NA,0.00162849520113643,1.23089983022071,NA,-0.553820033955857,-0.521950036381276,-0.107782708565821,-0.128456924077362,-0.119940807174888,"Ineligible"
"106","1990-2000",40600,-0.0316213914524568,-0.108804002969003,0.306073788476416,-0.108517841998205,-0.025590430235157,18.329892069451,1.03472548099484,1.27695470492279,-1,0.278970302339613,0.143754970267415,0.186089495308619,0.0834559115738176,-0.110250704303651,-0.013874633101039,2.75722543352601,-1,0.878612716763006,-0.373795761078998,-0.0218220199221585,Inf,NA,2.95967741935484,Inf,-0.00577392849211629,0.157894736842105,-1,-0.0736842105263159,-0.614035087719298,0.0126535851824683,-0.156872424881921,-0.0716412681730602,"Ineligible"
"107","1990-2000",40801,0.494002125762198,-0.316921453651762,0.193670554222278,0.0740895170738316,-0.325647581631176,2.76732404153847,-0.431329004516459,3.63302316158466,1.97183908045977,6.28040258968561,-0.116686114352392,1.71062734374304,1.26319431583886,-0.0922773283751022,-0.21945393484325,6.94982497082847,-0.227100350058343,3.24560545037076,4.74154025670945,-0.0357434140771552,Inf,-1,1.1181592039801,-0.674129353233831,-0.270411493118335,8.40595684803002,0.0541158536585367,3.80208333333333,7.50822081881533,0.126088474276572,-0.131419967830023,0.0742425048565062,"Ineligible"
"108","1990-2000",50101,0.123308489814857,-0.0679122373742798,0.245588622530487,-0.255356451515903,-0.356602600807778,0.330608240680183,-0.390137889688249,0.318201637037478,2.10475256158709,1.30790182285828,-0.00568160361974803,-0.00431921020156312,-0.0288373559347858,0.0200121300037007,-0.179764449473993,0.920745920745921,1.56099456099456,0.523791763791764,1.08444585717313,-0.183472093740364,10.5744680851064,Inf,2.21513002364066,3.27152988855116,-0.17825110053038,0.644017235664567,1.23769012632122,0.293210527549275,0.894340847679337,0.0978400517079011,0.0564857161794923,0.0866745145302259,"Eligible"
"109","1990-2000",502,0.0265891508032546,-0.150833030379063,0.997070140515826,0.267155020605389,-0.0594605496550914,-0.458231812469647,-0.0453216834317561,1.24115182073634,2.96558685343732,-0.172066984560731,-0.0107249697625115,0.118235657165788,0.471056613565164,0.13293834210401,-0.0974598177425749,-0.485305067697747,-0.538029914421392,1.37510839729896,0.379494005547232,-0.0836969145608495,0.291012773722628,Inf,0.573806047966632,2.09843065693431,-0.100156544462616,-0.519454851175551,-0.765066816130269,1.54453367529495,0.342475336398461,-0.226969493718469,-0.112328258719973,-0.215137578621636,"Ineligible"
"110","1990-2000",50200,0.094085473889989,-0.0869738755083531,0.284120052900163,-0.262014319298172,-0.454017646355629,0.405480252090083,-0.647803778959816,0.333548665640772,3.59591199819397,1.13457787071693,-0.13965294100723,-0.0541578984429772,-0.10810125356088,0.0440222086930989,-0.282082856675468,0.309096931945469,0.106305916305916,0.333808315837433,2.6322097220372,-0.193769368365522,2.00767605633803,Inf,2.80972300469484,4.7289067739772,-0.315848856250185,0.243545610271337,-0.22597257206829,-0.033649967576078,2.40149350746052,0.178262469754794,0.0773951418791098,0.149545550976059,"Eligible"
"111","1990-2000",503,-0.157335630203847,-0.0295356575491496,-0.0656242944231203,0.754629457364341,-0.014986009578521,-0.236371736612314,-0.089922480620155,0.228115362173877,2.41279069767442,-0.0168505630057149,0.0222722717872281,0.00055925568152932,0.00788958921973485,-0.00175872093023246,-0.0352471938724418,-0.283657576367137,-0.421899096717339,0.255874376096816,-0.132848645076008,-0.0785243741765482,Inf,-0.133333333333333,0.625,-0.133333333333333,-0.0231094692188385,-0.396675618784931,-0.56636060100167,0.17265865644619,-0.132721202003339,-0.0513714450260595,-0.0401869158878505,-0.0493479180999439,"Ineligible"
"112","1990-2000",50300,0.277334077416207,-0.0803863727211549,0.217858690940616,-0.379468651988976,-0.533837767910684,0.812055874826964,-0.323411838366325,-0.0569021112837916,0.189315127871695,0.987269415635857,-0.174350502084154,-0.0535268913474452,0.0410005354547541,-0.00375346398822313,-0.265641282868423,0.705283445761931,0.798298906439854,0.160720203247542,0.725786853760828,-0.204054054054054,Inf,NA,Inf,2.8,-0.269096880131363,0.653983353151011,0.793103448275862,0.141065830721003,0.690220463538722,0.16546280593765,0.299264705882353,0.171253573465491,"Eligible"
"113","1990-2000",504,-0.299586158553847,0.0397947496777416,-0.0289000036055186,-0.00913676795415189,0.0260378608477896,-0.399519914381743,-0.832462738542972,0.143959024960817,-0.623041161721688,-0.00570277439633716,0.055330814153212,-0.140360175220377,-0.155081868479308,0.0334216521716264,-0.0100177168841907,-0.461108505315822,-0.752743902439024,0.352083976535968,-0.225980911983033,-0.062115732368897,1.01339285714286,-1,0.125499112688554,0.150510204081633,0.0014564681082709,-0.508182327191286,-0.726167449571705,0.463292691351202,-0.275345567769024,-0.0148757791217187,-0.032964444770714,-0.015733518347524,"Ineligible"
"114","1990-2000",50400,0.250513990529488,-0.0158968212610735,0.356162119809103,-0.383589236720574,-0.354990043697107,-0.109021413769284,8.16158415841584,-0.544826157034308,12.1177227722772,0.937162453675535,-0.174122590212556,0.125372421695951,0.00680424668972912,-0.000866197661562769,-0.126901663599977,-0.424705882352941,3.10924369747899,-0.277077497665733,1.89754363283775,-0.129994350612666,3.5643153526971,Inf,2.19502074688797,2.65145228215768,-0.128741094622186,-0.600210970464135,0.0661040787623067,-0.488270042194093,1.8632509543902,0.268537332943282,0.0906697328734024,0.223571848939671,"Eligible"
"115","1990-2000",50500,0.261035874212326,-0.0998061909402477,0.313269756074184,-0.313653136531365,-0.2854267503714,0.251039653253675,-0.57511860832894,2.26487806231446,3.95694956949569,0.402505677927273,-0.0285039137498154,-0.0484234234234235,-0.126991426232109,0.0305774675606682,-0.2173048705448,0.0810810810810811,-0.063063063063063,1.94465894465894,1.90148212728858,-0.165046153846154,-1,NA,5.89230769230769,Inf,-0.230238939829998,0.156716417910448,-0.0746268656716418,0.480597014925373,1.71641791044776,0.117254105061547,0.0115501519756839,0.0966884744109386,"Eligible"
"116","1990-2000",50600,-0.0064031801148293,0.0279806393958645,0.418668612549759,-0.373400089336766,-0.442308772316353,-0.216336761172513,3.52113407015858,0.0702060420000937,1.55764764630381,0.699133922972097,-0.0671206421719886,-0.183743968611204,-0.311001161807554,0.0847238911963307,-0.262795729464568,-0.0965983606557378,1.71020491803279,0.810424126942409,1.2543647280972,-0.18897271609564,Inf,NA,Inf,14.4946762589928,-0.275431854777001,-0.286888701517707,1.56720067453626,0.371917528142288,0.994631345390198,0.220945109608026,0.00721251570172432,0.189989275524142,"Eligible"
"117","1990-2000",50700,0.143687863724491,0.0701292383571363,0.179004786907909,-0.396575772589481,-0.391257214437613,2.50889149611895,-0.741222102138076,0.156734782048218,2.4997583401365,1.12197040715707,-0.119263616123351,-0.0851559048422967,-0.148499895226085,0.0573524340671115,-0.223311394806818,0.825210269218056,-0.383484531286346,0.343391250945873,2.31239672412604,-0.134108393907459,Inf,NA,1.02170666666667,9.44548444444444,-0.255418099485627,0.617909598547408,-0.403824826717076,0.107626625721208,1.89454726380977,0.196689341777857,0.0909682018982636,0.168368594492352,"Eligible"
"118","1990-2000",50901,0.065114716426357,-0.102927882015636,0.319042055786627,-0.213623758845031,-0.292669039244551,0.495759957101301,0.193616445766838,-0.499355228312082,2.55242989811559,1.27505089475108,0.0904829503445421,-0.0226764445831383,-0.0240714579018523,0.0111660489704307,-0.148496051246172,0.866432042902631,0.588989441930618,-0.379906559246588,1.89423076923077,-0.150505219351083,Inf,NA,3.64530892448513,3.37986270022883,-0.146212326907412,0.446194225721785,0.570866141732284,-0.585705632949727,1.62723257153831,0.0586110667266166,0.055297941398185,0.0579776933541864,"Eligible"
"119","1990-2000",51000,0.0770919838561779,-0.165263982688552,0.193960145341768,-0.0511513596193888,-0.121831932809344,0.902329245443706,Inf,0.166975083339416,1.51778870720491,2.28201163245063,0.243708440435777,-0.0449631144546407,-0.0289003381575441,0.0137594939208315,-0.0531627620195699,1.54921918351169,Inf,0.147148632580262,1.20285788140413,-0.0385406018834061,Inf,Inf,0.501445454545455,11.0115636363636,-0.0598473945133917,1.33524734982332,Inf,0.0190170253774495,0.740820751686476,-0.0608841267069945,-0.0356085573620171,-0.0534953623950374,"Eligible"
"120","1990-2000",51101,0.300726114199217,-0.139423699757415,0.188949014254317,-0.190723216245943,-0.231141979938257,1.42743550484429,-0.358744996908171,0.191956020990075,1.10224765180271,3.36422718860084,0.0459795218952125,-0.0244533780507897,-0.0549233132664452,0.0522300593348616,-0.134522056873834,1.43019890709725,-0.055019512274689,0.459054031377859,8.58517457458095,-0.0518547557224902,Inf,-1,2.88435741616025,Inf,-0.195891932209627,1.25520132201576,0.236673340904885,0.150304930816967,7.30055889720147,0.076201592407369,0.0137498855037888,0.0487629447652201,"Ineligible"
"121","1990-2000",51200,0.216642486293482,-0.197360562740295,0.279186697161581,-0.105059651463846,-0.198975452173729,0.290504300918897,-0.148816312159876,0.412191118462023,0.418639479733539,0.974237986423212,0.160159882443395,-0.0723597656171434,-0.116850915579819,0.0613073311218399,-0.0855386308734724,0.480855849021795,0.10570570060294,0.30315314713918,0.509288281323013,-0.0577540917464879,1.68189944134078,Inf,0.787932960893855,3.9168156424581,-0.0956294770874124,0.355544639729204,-0.198996349250925,0.165096219271382,0.335006084581792,-0.00456653463060051,-0.0735978347185311,-0.028810688985005,"Eligible"
"122","1990-2000",601,-0.0491743506296592,0.00590245736474398,0.13019685465583,-0.0938179771670068,-0.051862736818523,-0.374593394675521,0.00875769118077933,0.306131679335761,2.10386981901778,0.256281575516177,0.110392296462,-0.0649673206854913,-0.0528140436095113,0.0526627191660991,-0.0566922026689334,-0.458923668513801,-1,0.307843553735399,0.961496755587599,-0.0866758461860184,-0.653702418775639,-1,0.514364221354147,1.38772182254197,-0.0417866319928176,-0.454247273747448,-1,0.206299444678898,0.856494845360825,-0.0320966071879239,-0.0469442042991672,-0.03862149805798,"Ineligible"
"123","1990-2000",60101,-0.0566387504154204,0.0168644723060344,0.28444163271008,-0.201441812976317,-0.0076882968471361,2.76055167829844,1.14888667331339,-0.283704442228869,Inf,1.14888667331339,0.181559251599699,0.223452805264076,0.246688727591544,-0.111653058254431,-0.00705943403845677,NA,Inf,0.132628797886394,1.83157199471598,-0.00643994530457408,NA,Inf,-0.614264919941776,Inf,-0.00767666668918424,NA,Inf,0.811769447803305,0.087061668681983,-0.101220254325027,-0.107856297328372,-0.0915259775577469,"Ineligible"
"124","1990-2000",602,0.0123942649195175,-0.0505326166144879,0.0141283116193511,0.102921555095468,-0.00810321940688231,-0.171568555147475,1.46625514403292,0.126762661770272,0.97616598079561,0.0834721166262386,0.0167679601059686,-0.0147881729034552,-0.0468689573107243,0.00793406948091045,-0.0550126336487732,-0.259496723732348,0.570009350163628,0.38913269691897,0.286699392239364,-0.0337754275235618,0.365921787709497,NA,0.00167597765363133,Inf,-0.0570422999571395,-0.264373736715133,0.567857142857143,0.483640816326531,0.249570354457573,-0.046543512474522,-0.0960322962117197,-0.0512750252332348,"Ineligible"
"125","1990-2000",60200,-0.0306270915175323,0.0481224807297928,0.0579357351509251,-0.0984015522498382,-0.00657989013613557,1.59493670886076,0.0379746835443038,1.76793248945148,NA,1.07594936708861,0.192713997203666,0.0958815732366776,0.0833445790936818,-0.0583140317802317,-0.00952650703952916,NA,0.963906581740977,0.963906581740977,NA,-0.00742574257425743,NA,NA,Inf,NA,-0.0114610993096123,NA,1.09293680297398,0.569702602230483,NA,-0.0532800759313454,-0.067621543370986,-0.0524522695103905,"Ineligible"
"126","1990-2000",60301,-0.202183945401365,0.0462249795664294,0.139487059042011,-0.0623869784370294,-0.00450818375558311,Inf,-0.86975950601235,0.146116347091323,Inf,0.414039649008775,0.204226030362433,0.0317408637873753,0.0898442387823352,-0.0669243836536938,-0.00638895987733196,Inf,-0.7578073089701,0.399335548172758,-0.0312292358803985,-0.00895569495403801,NA,-1,0.877934272300469,NA,-0.00456446904004526,Inf,-0.669745958429561,-0.00923787528868365,-0.00923787528868362,-0.112205298521521,-0.0151993756735666,-0.0611691711953533,"Ineligible"
"127","1990-2000",60400,-0.151335103108095,0.0089828017104576,0.280696517568135,-0.118952577747934,-0.0138854868721827,Inf,-0.536688543967153,0.0755444515048235,2.01152446421351,1.31655728016424,0.178572406116565,0.0322148370497428,-0.018150475154489,-0.0119447288783376,-0.0162910916329646,Inf,-0.369639794168096,0.018274178651537,1.36385077186964,0.00170245483002904,NA,-1,-0.770992366412214,-0.083969465648855,-0.0281687922334991,Inf,-0.228268551236749,0.393404004711425,1.70106007067138,-0.0505119327438825,-0.0991243825774585,-0.069693960458608,"Gentrified"
"128","1990-2000",60501,-0.10825934094595,0.0341570604265553,0.0727291866004582,-0.0732701687301807,0.0191278681118766,-0.769915352236459,-0.332343656043295,0.750111948414171,2.20475045099218,-0.622204215126938,0.20902082230329,0.014936074244301,0.0763566017244685,0.0974316178519573,-0.0148267269867637,0.816813048933501,-0.3943956503555,0.38932762565503,-0.69719782517775,-0.000797907344037821,NA,-1,0.193384223918575,NA,-0.0218804989637508,0.829906542056075,0.829906542056075,0.437783711615487,-0.695015576323988,-0.0613687390478972,-0.0943337282857126,-0.0727328504513556,"Gentrified"
"129","1990-2000",60600,-0.230119930129516,-0.241827527787047,0.365304557405784,0.460764876053668,-0.0248591974253243,0.529141104294479,-0.235429447852761,0.258355700408998,NA,0.247457216661285,0.0443537597002945,0.140207124160692,0.11356977515904,0.0502186580609849,-0.0384730487048069,6.25035360678925,Inf,-0.121169259783121,0.977369165487977,-0.059348522675893,3.62458471760797,Inf,0.445182724252492,NA,-0.023926812104152,Inf,Inf,-0.346171070309001,1.1576354679803,-0.0120863625542513,-0.15359059545106,-0.0700241921147618,"Ineligible"
"130","1990-2000",60700,0.275661235578332,-0.160293384837514,0.0753856530734718,-0.285437879318904,-0.547385393141463,21.998299639086,0.160400025037677,0.698519597088116,1.08872004506782,15.9792726244223,-0.198127772538335,Inf,Inf,-0.00216672203845214,-0.354533300224949,13.8640888609452,0.140102693073457,1.88378916483286,10.5638987440308,NA,NA,NA,NA,NA,-0.355400461957554,13.8953061010186,0.142497112254542,1.88984563687913,10.5881849957246,0.0903915954195018,NA,0.0889014284751789,"Ineligible"
"131","1990-2000",60800,-0.10617149610438,0.0368279884167151,0.249588055972579,-0.223666101213448,-0.0251905019945286,6.14108164968483,1.26303980225188,0.75526632861642,6.50376355483519,0.143430636927268,0.0748148543825292,0.154110249815485,0.108216287601609,-0.0637584049224485,-0.0293707128577792,0.720105151495829,0.249471054355324,0.457716230081211,3.9978842174213,-0.0348343857316938,Inf,0.443502824858757,Inf,Inf,-0.0278900217059548,0.42478345934148,0.213873021803178,-0.180635710282855,3.55202383176192,0.0218050195907757,-0.0395502364380215,0.00704382359628035,"Gentrified"
"132","1990-2000",61000,0.219688658753319,-0.159187336814621,0.255297778840143,-0.272971730437272,-0.41390794826644,6.74984936734284,0.793733681462141,2.79443663386222,-0.10313315926893,12.1012901244049,0.0124975656841909,0.303505376026321,0.220210938573588,-0.0353379039940724,-0.280969020656337,9.69665526636137,1.74453654860588,1.85009564662918,22.6030143180106,-0.036697247706422,Inf,NA,Inf,Inf,-0.332654013068179,10.0390511202053,1.87015329125338,1.90695012832073,23.3006311992786,0.0222796409624988,-0.0451352003862869,0.0145316712108463,"Ineligible"
"133","1990-2000",61101,0.258835822730346,0.0243277848911652,0.109173931091739,-0.33725746675387,-0.562513902434851,2.75366568914956,-0.54978354978355,4.36796536796537,Inf,8.78380823156943,-0.0251450676982592,-0.32540675844806,-0.631515151515152,0.0163266585190059,-0.435331900724963,4.57364975450082,-0.25531914893617,3.79574468085106,9.35106382978723,0.0303030303030303,NA,NA,-0.227272727272727,NA,-0.440751603097581,4.54181502028649,-0.259572504997693,4.13792296532035,9.29194218053206,0.0832776176881573,-0.412727272727273,0.072009790239818,"Eligible"
"134","1990-2000",61200,-0.0779266051140174,-0.0086461308433165,0.0933339060279167,-0.0513307466492788,-0.00899919469280893,0.716566958525265,-0.332594495130146,0.172726815699886,-1,0.00110825730478124,0.0382315080872422,0.0639347763851239,-0.0129522519270275,0.0428705172719641,-0.0102837028169632,0.694775460664239,-0.762857911287653,0.079405369311372,0.422852532274081,-0.0124665327978582,-1,-1,0.96144578313253,NA,-0.00996840001440463,1.0976556591883,-0.510807915301235,-0.103147844718931,0.467576254096294,0.0166665421286205,-0.120973344856218,-0.0336242908895002,"Eligible"
"135","1990-2000",701,-0.22445401630913,0.0396267577375802,0.00976087076551217,-0.157350915435967,0.0221903153425818,-0.380492252506934,-0.635881160657137,0.378636178492648,1.83629411698651,-0.411808028753836,0.057396872718423,-0.082139273295839,0.00318023451297287,-0.00116135261587083,-0.0398807291963842,-0.515472784108764,-0.306856899488927,0.46759912554562,0.159439368127613,-0.116117959119988,-0.160919540229885,Inf,0.315461624026696,0.00689655172413797,-0.0296045956041174,-0.530043731778426,-0.543731778425656,0.54223995362556,0.158219331688719,-0.0617158331122412,0.0402840464584462,-0.0491518209984922,"Ineligible"
"136","1990-2000",70101,-0.358353565236499,0.439541449382194,-0.07878442743101,-0.234965657158629,0.144087379093415,0.502948440565836,0.902245283018868,-0.254583820600283,7.24306289308176,0.693904132973944,0.0120294358201096,0.341275200241202,0.0606849463569462,-0.340207005348077,-0.0917115433356357,-0.448564880112835,NA,0.176980184967654,0.365458392101551,-0.0647336492890996,-0.37352,NA,0.776198464264619,Inf,-0.162522960571858,-0.436836218061933,NA,0.225030300571247,0.375728667305849,-0.0491092161824004,0.0338218567809142,-0.0350378086210528,"Eligible"
"137","1990-2000",70200,-0.398198224746359,0.537317714558929,-0.101778954048571,-0.0927165167714973,2.02086867264857,-0.368065147922895,0.709809546577416,-0.165991171589772,3.03026535978962,0.20175185273727,0.20860031925896,-0.299948493432913,-0.321504148183565,-0.154267404333652,-0.117620811671803,-0.26943342776204,0.842870632672333,0.000635104437755355,1.7643059490085,-0.153846153846154,NA,NA,-0.0284900284900286,Inf,-0.105711793510647,-0.278324836125273,0.820441854819131,0.00080629443082394,1.53561544064093,-0.0984004661828366,0.0643444605708757,-0.0934459570306213,"Ineligible"
"138","1990-2000",703,-0.515498200799357,0.144715636225259,-0.360852809732995,-0.513536402003592,-0.0248595156729135,-0.604907259274733,0.969230646084392,0.771276155271315,0.795232460856667,-0.296185770131547,0.0945668396908216,-0.385679290771044,-0.380105448087152,-0.0205068344636977,-0.127069262523593,-0.63354882763964,-0.00299362543371266,1.12945780614778,0.144564754093383,-0.172873080794021,0.0819607843137255,NA,0.372604297458009,NA,-0.128490608938069,-0.650403404973004,-0.02985778002188,1.34100996725929,0.113724665930949,-0.0344759003133714,0.0267943492510179,-0.0381354162347963,"Ineligible"
"139","1990-2000",70300,-0.088608148811462,-0.157557532330718,0.120616951864606,0.195147271057465,0.00727245223513885,-0.142016745005875,-0.373536036036036,0.011830282045531,1.81908783783784,0.0301851851851852,0.0212461058840665,0.149225934592153,0.260008216851571,-0.0546692994793701,-0.0237730694804226,-0.0265148011100833,-0.194357076780759,0.00705365402405178,0.469113565870382,-0.0382347621631398,0.402061855670103,-1,0.552282768777614,0.869415807560138,-0.0323215053391511,-0.00398476620354057,Inf,-0.0358572536850271,0.439953452288596,-0.122474210977913,-0.0548828491096533,-0.089790174016404,"Ineligible"
"140","1990-2000",704,-0.313449438452219,0.0721159810839542,-0.0610055257700842,-0.13005618055229,0.0331566882291252,-0.317875670307845,-0.08480635551142,0.302971068548866,0.897937296070364,-0.195722028625444,0.0936121866064074,-0.193463509209251,-0.159180619385234,0.0274004847618276,-0.0383038340157943,-0.377115551090197,-0.0693809721645201,0.371438567336497,-0.0430426977918178,-0.129273504273504,-0.384615384615385,0.153846153846154,0.326061997703789,3.61538461538462,-0.0282184004007347,-0.387399051100077,-0.096413600372613,0.453595512444057,-0.096413600372613,-0.0640082574891691,-0.0273956214858237,-0.0592594359101162,"Ineligible"
"141","1990-2000",70402,0.0848513206770108,-0.336243850432482,0.128887331571518,0.0896733276530721,-0.121772143648569,0.265752558547318,0.961375545851528,-0.132711186288821,0.961375545851528,1.08886495633188,0.255535313901345,3.88446261682243,13.2645494243747,-0.0318849234707485,-0.142338461538461,0.11654375,-0.56446875,-0.0892388890421541,0.645340277777778,-1,Inf,NA,9.19047619047619,NA,-0.122381703470032,0.108990392887869,-0.561190851735016,-0.0918935426761454,0.657723449001052,-0.133632731419167,1.59327217125382,-0.132398905247683,"Eligible"
"142","1990-2000",70500,-0.202764722431741,-0.141435287470391,0.281430557474187,0.152730705393194,0.183725479263658,-0.197857314658669,-0.401361545538178,-0.278213063477461,3.45415516712665,0.0233693091300737,0.095807139670971,0.391533430232558,0.323231161662624,-0.0950915370675189,0.0939525512674342,-0.326187701759009,0.00263444767441862,-0.215790320433162,-0.0343859011627908,0.0689105254322646,-0.556600078339209,Inf,-0.377353301497612,1.66039952996475,0.0410820736949713,-0.237270491751329,-0.0447571453620901,-0.146119187401808,0.0561179035666149,-0.117143773687002,-0.175795670436064,-0.136663359487686,"Ineligible"
